,task_name,mean_f,std_f_chen,std_f_veclength,RMSE_this,temp,pres,RMSE_dptest
0,task.005.000001,4.772463617047988,2.9660783583725765,5.1373984159317905,0.6527684153996584,4000.0,6500000,0.6633871
1,task.005.000004,3.4757814591041383,2.2643986744676483,3.9220535527695843,0.552245708949271,7000.0,2000000,0.6527684
2,task.005.000006,5.4895046034466075,3.64084990976689,6.3061370264488135,0.6761995392940956,3000.0,10000000,0.6435113
3,task.005.000008,6.108462253335282,4.099668308464606,7.100833804440653,0.6529562872740339,8000.0,5500000,0.5343284
4,task.005.000009,4.654302334697458,2.985969311620409,5.171850557568012,0.6047701537956146,4000.0,4000000,0.5522457
5,task.005.000012,10.173570610500397,7.584549464309099,13.136825024702668,0.7862843832312579,12000.0,9500000,0.5188564
6,task.005.000016,5.789492336938083,3.575124762506256,6.192297732058452,0.46955617317530085,10000.0,2500000,0.6761995
7,task.005.000022,7.563897171774103,5.024416162424144,8.702544071688857,0.5272688853551013,6000.0,7500000,0.6856307
8,task.005.000023,5.5744300955576795,3.4646578655304743,6.000963453941921,0.6213010559241761,10000.0,6500000,0.6529563
9,task.005.000024,2.345218638669714,1.4824865931619164,2.567742100896131,0.17745193093163722,3000.0,1000000,0.6047702
10,task.005.000026,4.793775995636985,3.0994966664982435,5.368485704265326,0.6568504075662445,3000.0,8000000,0.6027266
11,task.005.000027,3.056424199753988,1.9223841056598385,3.3296669426656957,0.3387138201353004,6000.0,1000000,0.5964195
12,task.005.000030,5.220853875870153,3.374398089913695,5.8446289366938915,0.4260720224933555,8000.0,4000000,0.7862844
13,task.005.000031,2.713254907228724,1.8035088579655028,3.1237689738967713,0.18478650386504314,5000.0,500000,0.6021314
14,task.005.000032,6.511347870369863,4.182159540135826,7.243712808874141,0.592057335713884,10000.0,8500000,0.1610714
15,task.005.000034,8.738349122496686,5.492214837301715,9.512795144290205,0.8191810849088713,11000.0,9500000,0.1614021
16,task.005.000035,2.257742865455656,1.5708012174458619,2.7207075172072805,0.2629178020419393,1000.0,4000000,0.4695562
17,task.005.000036,4.304215592186213,2.806108285189153,4.860322121487589,0.6415132981605071,4000.0,3000000,0.2577559
18,task.005.000037,4.178942626212992,2.6259757924669977,4.548323491998786,0.4734767143063538,3000.0,7000000,0.3459361
19,task.005.000038,3.6891546728301274,2.375984668759345,4.115326164295894,0.676715187711558,3000.0,4500000,0.3801256
20,task.005.000039,6.260930807941597,4.000112857782622,6.928398705689039,0.6185546844995932,8000.0,7000000,0.5953947
21,task.005.000040,4.2039390243745585,2.688372481556484,4.656397727725854,0.7024071776780952,4000.0,7000000,0.6111382
22,task.005.000041,8.84683819300179,5.593270514383064,9.687828711388375,0.6208701092957197,8000.0,10500000,0.5272689
23,task.005.000042,1.8570982120804573,1.1685396249537894,2.0239700010774437,0.14591675446002064,1000.0,2000000,0.6213011
24,task.005.000046,7.88589961458961,5.618369503878189,9.73130143641257,0.5985828049477876,11000.0,7000000,0.1774519
25,task.005.000047,4.600732642642129,2.8502458211064368,4.936770576217221,0.5441909082900901,6000.0,4000000,0.5115641
26,task.005.000048,6.2898584774073445,4.046515926908642,7.008771179042437,0.5820372395090495,5000.0,10000000,0.6568504
27,task.005.000049,6.223085807057356,4.050217069408009,7.015181745897393,0.6138924307005316,10000.0,6000000,0.3387138
28,task.005.000050,4.774276437854145,3.0027272611108566,5.200876177516142,0.47660259258257615,4000.0,4000000,0.750137
29,task.005.000051,2.685590700576792,1.7477594674950472,3.027208197110946,0.17721730626638188,4000.0,500000,0.2348472
30,task.005.000052,4.475381930763559,2.919393885743865,5.056538537414304,0.5195379230997589,5000.0,2500000,0.426072
31,task.005.000053,7.643409516880359,5.212730989368858,9.028714919775641,0.659415526745476,11000.0,9500000,0.1847865
32,task.005.000055,6.114783541465914,3.842938823434837,6.656165292568099,0.6027620200326509,6000.0,6500000,0.5920573
33,task.005.000056,3.3801158162610156,2.213891186223843,3.8345720169686257,0.27187118921819636,11000.0,1000000,0.479323
34,task.005.000057,2.5080628759532195,1.6640865868961034,2.882282516697932,0.275341325574595,12000.0,500000,0.8191811
35,task.005.000059,5.244155691096135,3.475469885816888,6.019690422410455,0.6054732338360543,10000.0,5000000,0.2629178
36,task.005.000063,3.5346636541251906,2.1750053501403364,3.767219773177198,0.5397696329738942,2000.0,7000000,0.6415133
37,task.005.000064,2.6582213756318853,1.6370975232491878,2.8355360872127635,0.5511032270725693,1000.0,9000000,0.4734767
38,task.005.000066,4.321846974631142,2.842468429625752,4.9232997390223225,0.4428165542284861,7000.0,1000000,0.6767152
39,task.005.000068,4.517354396620474,3.493258921540826,6.050501936101972,0.3981996754704776,10000.0,1000000,0.6185547
40,task.005.000069,5.763605270619961,3.7990399231526952,6.580130166883031,0.5109184698140433,12000.0,3000000,0.7024072
41,task.005.000072,4.209428157147448,2.7588008992125297,4.778383325402803,0.3648427597547069,8000.0,3000000,0.6208701
42,task.005.000074,6.949109672264785,4.352461263838351,7.538684046943472,0.6520160548916706,12000.0,3500000,0.1459168
43,task.005.000077,9.451815325369031,6.12898381806969,10.615711371664188,0.7529840268099347,11000.0,8000000,0.4325581
44,task.005.000078,5.502390694422599,3.377387716361516,5.84980712159717,0.6439613358728941,7000.0,4000000,0.5900993
45,task.005.000080,4.4652240207221086,2.880140764669704,4.988550137358205,0.6860520673584225,3000.0,6000000,0.7329924
46,task.005.000081,2.6301499224394513,1.6533513743661379,2.8636885831659824,0.3573992732258798,1000.0,6500000,0.5985828
47,task.005.000082,5.993164313021292,3.8838803381595417,6.727078076210118,0.614317305172462,8000.0,9500000,0.5441909
48,task.005.000089,5.716142114499438,4.429898063793875,7.672808518841986,0.3291107041535837,11000.0,1500000,0.5820372
49,task.005.000090,6.782060915590386,4.394792991619959,7.61200475023339,0.7686852712710128,11000.0,7500000,0.6138924
50,task.005.000091,5.40404773897886,3.343215067008664,5.790618356688795,0.8017690058867827,4000.0,8500000,0.4766026
51,task.005.000092,4.08234335126909,2.624173315169152,4.545201509739423,0.4982151778207294,3000.0,3000000,0.1772173
52,task.005.000099,7.361776049836476,5.040567612480196,8.73051920380185,0.6786987107673503,7000.0,8500000,0.5195379
53,task.005.000102,4.722094726349108,3.0607812837784554,5.301428694360178,0.6299373012166124,5000.0,3500000,0.6594155
54,task.005.000103,6.136482069671453,3.908115884430742,6.769055273701025,0.688055709116928,5000.0,10500000,0.4188046
55,task.005.000105,7.18814670427433,4.595020315872646,7.958808648902613,0.6391674151964634,7000.0,8000000,0.602762
56,task.005.000107,5.354831819924066,3.505753742992132,6.072143601687137,0.4034288846769871,9000.0,5000000,0.2718712
57,task.005.000109,3.2125926116161843,1.952211845019765,3.38133010271201,0.5169426771692502,2000.0,6000000,0.2753413
58,task.005.000113,4.673927448648178,2.9836763094218974,5.167878961258324,0.6129089311941439,5000.0,8500000,0.6721568
59,task.005.000114,6.000793061308918,3.733006847492609,6.465757524859723,0.6568027473508639,9000.0,3500000,0.6054732
60,task.005.000115,8.235957400375955,5.161104979117193,8.939296047027687,0.5576229653708107,11000.0,9500000,0.4425393
61,task.005.000119,7.2326977687585154,4.482676107190809,7.764222771529551,0.6984118989237088,7000.0,10000000,0.243804
62,task.005.000120,4.760374863269775,3.1839378265057143,5.514742083648318,0.544582750656043,9000.0,3000000,0.7857216
63,task.005.000121,2.741569612477501,1.6949682660217915,2.9357711539666638,0.4132234144938607,1000.0,4500000,0.5397696
64,task.005.000122,8.264327315851636,5.260054285074481,9.110681272319388,0.5320660489129688,12000.0,8500000,0.5511032
65,task.005.000123,2.2667036385538473,1.4609624015312868,2.5304611074000296,0.31203084685362387,2000.0,1000000,0.5226784
66,task.005.000124,7.568732180233022,4.762616876216437,8.249094406591842,0.7286150063269273,8000.0,10000000,0.4428166
67,task.005.000125,2.977752335276994,1.8857722451533157,3.2662533401087734,0.23715222206373127,3000.0,1500000,0.6366558
68,task.005.000126,6.250007877256455,4.07598991369961,7.059821621666008,0.7129636747835324,5000.0,10000000,0.3981997
69,task.005.000127,3.0372795198398745,1.9791057323142198,3.4279116819190385,0.34309428027607974,1000.0,6000000,0.5109185
70,task.005.000132,6.7414902647946535,4.195822197633332,7.267377225826233,0.5591592564022924,6000.0,7000000,0.5073699
71,task.005.000135,3.9399820433148323,2.505025268994206,4.338831040141856,0.4636766724673131,4000.0,4500000,0.5918515
72,task.005.000136,2.7761074089527566,1.7798302932123764,3.0827564966940475,0.2730755608876445,5000.0,500000,0.3648428
73,task.005.000137,7.5572295169528925,4.749079918581802,8.225647708188747,0.5279106144280903,12000.0,5500000,0.5474044
74,task.005.000138,3.5431609288311217,2.228665233225705,3.8601614170092624,0.39140406039296455,4000.0,4000000,0.6520161
75,task.005.000141,6.270923934553027,4.115472417382362,7.12820732405456,0.604049268293626,9000.0,6000000,0.5980028
76,task.005.000144,8.005866101851813,5.464562164245447,9.464899309591658,0.6553351996035123,12000.0,9500000,0.6269571
77,task.005.000151,5.867355785213328,3.8410180797581157,6.652838466931702,0.5643869175819385,5000.0,9000000,0.752984
78,task.005.000154,4.198965077829935,2.7581135084495316,4.77719272967664,0.629671823525005,3000.0,7500000,0.6439613
79,task.005.000156,5.643222952427786,3.7469449196760296,6.489898974040968,0.4972193953634249,12000.0,3500000,0.6811538
80,task.005.000158,4.867396270193404,3.1464456891169137,5.449803796806564,0.512168873996387,7000.0,5000000,0.6860521
81,task.005.000159,7.5272969520758055,4.939065108072309,8.554711709071906,0.6108533836906325,11000.0,8000000,0.3573993
82,task.005.000160,2.1030163879692325,1.3992807467134365,2.4236253473605887,0.28344605634736236,1000.0,4000000,0.6143173
83,task.005.000161,4.288336618053451,2.6828588997179894,4.646847923849893,0.626211824540416,5000.0,3000000,0.5496514
84,task.005.000163,5.836633246492087,3.8855581950671896,6.729984209621995,0.47918380015569845,6000.0,5000000,0.720769
85,task.005.000164,2.6413612463383886,1.7084357858770647,2.959097582607937,0.5318820139485302,1000.0,5500000,0.5491378
86,task.005.000165,6.057377345298995,4.00719441679229,6.940664325690582,0.7929446848767834,6000.0,9500000,0.6769356
87,task.005.000167,3.939773688375584,2.6584485191247094,4.604567904430238,0.4829221543180148,4000.0,5000000,0.5891248
