,task_name,mean_f,std_f_chen,std_f_veclength,RMSE_this,temp,pres,RMSE_dptest
0,task.006.000000,7.373816512277878,5.0794685435225,8.797897592828855,0.6634495562017003,11000.0,5500000,0.6634496
1,task.006.000001,2.2838915118725978,1.5562691898828829,2.69553730713121,0.3353070555167479,11000.0,500000,0.3353071
2,task.006.000002,6.809737334443841,4.26048238534063,7.379371956162215,0.6025846342036102,7000.0,8500000,0.6025846
3,task.006.000003,8.156040281074834,5.275436015790489,9.137323211427857,0.8226732401659228,11000.0,8000000,0.8226732
4,task.006.000004,1.6812374679098971,1.0461280922891862,1.8119470070699695,0.22457843028619465,1000.0,2000000,0.2245784
5,task.006.000005,3.393471675983666,2.2196849539359835,3.8446071170133065,0.39875320547195797,5000.0,1500000,0.3987532
6,task.006.000009,6.915643979117882,4.492497111167682,7.781233249398832,0.5583386750164884,12000.0,6000000,0.4817377
7,task.006.000010,5.874490080293795,3.8108072401531374,6.600511757796566,0.6957430128827681,6000.0,8500000,0.6782055
8,task.006.000011,6.870786030292938,4.642913055383901,8.041761307049768,0.6613211193628704,10000.0,6500000,0.7819926
9,task.006.000012,8.261574214564423,5.419136609245089,9.386219940369022,0.7217942493670659,10000.0,9000000,0.5583387
10,task.006.000013,3.310281110676272,2.1203283954970558,3.672516509731893,0.647277157928866,2000.0,10500000,0.695743
11,task.006.000014,3.3455912229857474,2.115642062369297,3.6643995426534244,0.3294586892653053,3000.0,1500000,0.6613211
12,task.006.000015,3.8262526486606854,2.382980591290858,4.127443457566291,0.6528899484056511,3000.0,7500000,0.7217942
13,task.006.000016,4.417517616063668,2.750051566323584,4.763229036306819,0.48660461402904065,4000.0,8500000,0.6472772
14,task.006.000017,9.000695968956979,5.540008107816093,9.595575517080993,0.7741778576157979,8000.0,10000000,0.3294587
15,task.006.000018,3.180612336439359,2.022993992959153,3.5039283792118874,0.5878862069263172,3000.0,3500000,0.6528899
16,task.006.000019,5.969769286394,3.886456961994785,6.731540919604753,0.6629637778827868,8000.0,8000000,0.4866046
17,task.006.000020,4.8652905983067525,3.2201232989585624,5.577417160432534,0.4801544757966313,5000.0,8000000,0.7741779
18,task.006.000021,3.997315714130015,2.6032707818640084,4.508997260048018,0.4856825503246857,2000.0,9000000,0.5878862
19,task.006.000022,6.399097222680389,4.151554755131526,7.190703766291972,0.516383854192958,8000.0,5500000,0.6629638
20,task.006.000023,8.37674233700915,5.885229535171309,10.193516569121675,0.670839270950873,10000.0,9000000,0.4801545
21,task.006.000025,5.042647166300907,3.3068824397731675,5.727688400344454,0.5496105656600206,12000.0,2000000,0.4856826
22,task.006.000027,7.643262519016871,4.992850045776641,8.647869953857738,0.6164591568263915,12000.0,8500000,0.5163839
23,task.006.000028,6.368035390335872,4.039148637977446,6.996010660299565,0.7114238321707573,8000.0,9500000,0.6708393
24,task.006.000029,5.209062061364994,3.2772624482213653,5.676385070056972,0.6279142911801622,9000.0,4000000,0.1248434
25,task.006.000032,5.534079138489048,3.4254780204734,5.933101971670392,0.7173732089217512,9000.0,4500000,0.5496106
26,task.006.000034,4.704184002268489,2.9801681548777594,5.161802659347072,0.6463776719206787,3000.0,9000000,0.4184685
27,task.006.000037,5.601064020410723,3.561647083660753,6.168953707529944,0.5197420840508558,12000.0,3000000,0.6164592
28,task.006.000038,6.516533703411416,4.183198004439389,7.2455114818097615,0.5399462617465659,10000.0,6000000,0.7114238
29,task.006.000039,5.186467959348932,3.3880938473516315,5.868350684424538,0.5056238658211704,9000.0,4500000,0.6279143
30,task.006.000040,5.39361974748921,3.3318349408223273,5.770907399937514,0.7196173795417792,9000.0,8000000,0.6370713
31,task.006.000041,4.503292746366796,2.7589668212275806,4.778670710762967,0.5173097664934139,4000.0,10500000,0.4827589
32,task.006.000042,4.501415534519481,2.995152489616568,5.187756288432309,0.4451541846507074,12000.0,1500000,0.7173732
33,task.006.000043,7.39328988525927,4.8835630509954315,8.458579326290167,0.7837555974223089,7000.0,10500000,0.4862045
34,task.006.000044,6.184236002445038,3.8076924857538863,6.5951168449239645,0.6712407398756203,10000.0,8500000,0.6463777
35,task.006.000045,7.677440259037659,5.227278760897416,9.05391239920001,0.5148286357983163,10000.0,5500000,0.430123
36,task.006.000046,7.90054459058232,5.601422327944761,9.701948066651061,0.5834564068121232,9000.0,5000000,0.1674688
37,task.006.000047,6.49043272456909,4.599212187359933,7.966069183297396,0.5302217967947236,8000.0,9500000,0.5197421
38,task.006.000048,9.131850438012437,6.006856982207305,10.40418148698291,0.6855114022384172,9000.0,9000000,0.5399463
39,task.006.000049,3.401018913590746,2.1614797379515,3.743792725662658,0.2975726690902432,7000.0,500000,0.5056239
40,task.006.000050,9.624609667725773,6.853365916377391,11.870377970026478,0.7251591909910636,9000.0,10500000,0.7196174
41,task.006.000051,3.57868253963867,2.28831530462454,3.963478371347156,0.5211843687584857,5000.0,1500000,0.5173098
42,task.006.000052,2.7954746180755694,1.8342456219987844,3.1770066108626724,0.44278193152299083,7000.0,500000,0.4451542
43,task.006.000053,5.87713457766845,3.633269810254712,6.293007908967296,0.5261324285429562,9000.0,6500000,0.7837556
44,task.006.000054,5.510298451744257,3.587164120379612,6.213150511585608,0.5457045049206866,10000.0,6000000,0.6712407
45,task.006.000055,3.118010760543154,2.081966176415957,3.6060711971923456,0.6793425947589483,2000.0,2500000,0.5148286
46,task.006.000057,7.506606380174345,4.777212149334247,8.274374161182235,0.6227049323168142,10000.0,7000000,0.5834564
47,task.006.000058,3.0970599365778537,1.9350025739206165,3.3515227708070596,0.598100969201692,2000.0,5000000,0.5302218
48,task.006.000060,3.740214949546857,2.4407168928431147,4.227445665295917,0.509503757894607,7000.0,4500000,0.6855114
49,task.006.000068,7.140447079493643,6.207969757343126,10.75251903156933,0.5118752064466295,11000.0,3500000,0.2975727
50,task.006.000071,1.536087330529538,0.9736967880720111,1.686492308107348,0.20115208167505533,1000.0,1000000,0.7251592
51,task.006.000072,8.53303690174734,5.651447453496867,9.788594125762321,0.6195473613951277,9000.0,10000000,0.5211844
52,task.006.000075,1.6636190227646686,1.06849909601675,1.850694722142424,0.41987513890973893,1000.0,4000000,0.4427819
53,task.006.000076,4.395504103552172,2.931956660500932,5.078297901577588,0.6563584189732099,4000.0,4500000,0.5261324
54,task.006.000077,4.123104108781942,2.550460754732823,4.417527609907715,0.6192573025386687,3000.0,6000000,0.5457045
55,task.006.000079,4.626361539765094,2.9140999602476723,5.047369189483414,0.4520992040382654,7000.0,2500000,0.6793426
56,task.006.000082,5.606885403063286,3.514762019215618,6.087746393794828,0.45214018858592614,11000.0,3500000,0.3534466
57,task.006.000083,4.199792963894483,2.681382132146009,4.644290087384253,0.4680514740931809,5000.0,4000000,0.6227049
58,task.006.000085,4.299789033900235,2.616861146941983,4.53253646285648,0.4841961784653931,4000.0,3000000,0.598101
59,task.006.000087,5.885138017826419,3.997049814053355,6.923093358324144,0.4990552760295853,10000.0,3500000,0.6018794
60,task.006.000090,5.706550502618568,3.8237938819109356,6.6230052811407685,0.7528005290364365,6000.0,10000000,0.5095038
61,task.006.000091,5.155095777958275,3.3035907513749736,5.721987028796096,0.5190288507601647,7000.0,4500000,0.4769179
62,task.006.000092,3.367239813970476,2.082510220996809,3.6070135100479632,0.5824169706802589,2000.0,7500000,0.7917156
63,task.006.000093,6.105753725541396,3.843292967119099,6.656778687422422,0.5684288890781737,7000.0,8500000,0.5800999
64,task.006.000094,5.258739299024371,3.3965982698606405,5.883080776299173,0.6647354660266633,5000.0,6000000,0.3068613
65,task.006.000095,4.676987779702798,3.014564374568743,5.221378659440159,0.7533363394349393,3000.0,5500000,0.5193442
66,task.006.000096,7.259711994425133,5.406881403883542,9.364993302025633,0.5740579046102018,12000.0,4500000,0.523263
67,task.006.000097,5.17157115688443,3.6767364369857694,6.368294314899117,0.5675988494716008,8000.0,3000000,0.6550986
68,task.006.000098,2.746754661533885,1.7581186333372838,3.0451507986737316,0.677232467292589,1000.0,6000000,0.5118752
69,task.006.000099,4.839731623588873,3.0787167092702026,5.332493762567251,0.5884337038450043,11000.0,1500000,0.6815889
70,task.006.000100,2.597611150610753,1.632920329397395,2.8283009752283927,0.41438164809025785,6000.0,1500000,0.5813655
71,task.006.000101,8.508683849616641,5.568651965486506,9.645188133890917,0.635486337443413,11000.0,6500000,0.2011521
72,task.006.000102,4.862069065721292,3.1677820843040516,5.486759517321051,0.421492001703385,11000.0,2500000,0.6195474
73,task.006.000103,3.909795419205213,2.759143542759507,4.778976801435057,0.33145546861160036,12000.0,1500000,0.3609791
74,task.006.000104,7.37268434106054,4.856435132429492,8.411592393030366,0.6188910841373457,10000.0,7500000,0.6229235
75,task.006.000105,5.050498025977064,3.2976655560586763,5.7117242894635005,0.6099863831197356,9000.0,4000000,0.4198751
76,task.006.000106,3.7639444997409517,2.3235442687357826,4.024496727085848,0.8147980574184972,4000.0,3000000,0.6563584
77,task.006.000107,7.174049808094886,4.703148643326357,8.146092405789888,0.5816045484019696,12000.0,6000000,0.6192573
78,task.006.000112,2.9216153577872594,1.7868584210163716,3.0949295711326537,0.4334495769529966,2000.0,7000000,0.6232249
79,task.006.000113,4.855393513106239,3.1999482177647636,5.542472894758048,0.5598534963658262,8000.0,3500000,0.4520992
80,task.006.000114,6.628429469393233,4.364254356150343,7.559110282006191,0.4764350268763459,11000.0,4500000,0.6193863
81,task.006.000116,3.41500124208666,2.213324277789903,3.8335901027578037,0.3640815686937782,11000.0,1000000,0.5699641
82,task.006.000117,7.774824785581514,4.948439323750482,8.570948326907612,0.6163366232449233,9000.0,9000000,0.4521402
83,task.006.000118,6.140544908354328,4.007318049812649,6.940878464363335,0.63887997895013,12000.0,3000000,0.4680515
84,task.006.000119,2.617914105096515,1.715380649950671,2.9711264400350847,0.3907929533166603,4000.0,1000000,0.5810742
85,task.006.000122,3.6846937262843915,2.2804237759419133,3.9498098427194575,0.6019177823849017,4000.0,7500000,0.4841962
86,task.006.000123,5.687979651960008,3.7410607120143933,6.479707227408729,0.5053921061514396,6000.0,8000000,0.5781189
87,task.006.000124,7.355690741165551,4.924074996541549,8.528748074289506,0.6273692180145681,12000.0,10000000,0.4990553
88,task.006.000125,7.949436766641136,5.182162187782298,8.975768202301229,0.5897493504544101,8000.0,7500000,0.7320684
89,task.006.000127,7.993461883168732,5.42867138766921,9.402734661038513,0.7214755606811453,9000.0,10000000,0.613158
90,task.006.000128,5.671892662410563,3.6555591024085192,6.3316140954424345,0.5915943946946349,7000.0,5000000,0.7528005
91,task.006.000129,6.8566208556189725,4.364323976875096,7.559230868638724,0.676433395952688,11000.0,7000000,0.5190289
92,task.006.000134,2.3639421907571516,1.4877523274092557,2.576862620151674,0.5007114019096179,2000.0,2500000,0.582417
93,task.006.000136,7.70913213508948,5.299502156807147,9.179006990410825,0.6468644052066946,12000.0,8000000,0.5684289
94,task.006.000137,5.878511099203363,4.449483645442772,7.706731741353664,0.5935928501322758,10000.0,4500000,0.6647355
95,task.006.000143,2.0491393468094063,1.3172085350278568,2.281472106831617,0.21514785233181874,1000.0,3500000,0.7533363
96,task.006.000145,6.801697099059929,4.540311084603248,7.86404948070098,0.6854706717197602,8000.0,6000000,0.5740579
97,task.006.000146,5.4902884658422115,3.5374441974857973,6.127033078985114,0.5493113713523969,7000.0,6500000,0.5675988
98,task.006.000156,4.247779617005748,2.7729835238377865,4.802948351838429,0.4236173458015751,6000.0,3000000,0.6772325
99,task.006.000160,5.7046703003238255,3.7361048852627348,6.471123483681348,0.66745723757524,5000.0,9500000,0.5884337
100,task.006.000163,6.643906255496327,4.194883867958711,7.265751991155541,0.5972361132040043,9000.0,8000000,0.4143816
101,task.006.000168,2.8043785630560043,1.7821625464340332,3.086796077770074,0.24158341703868505,12000.0,1500000,0.6354863
102,task.006.000169,2.724305768667501,1.7145007007240236,2.9696023232664506,0.5964605197328646,2000.0,1500000,0.421492
103,task.006.000170,7.455732905225039,4.7058832619427164,8.150828904172744,0.7820141169196129,10000.0,8000000,0.3314555
104,task.006.000171,6.073655461035228,3.8820398109957877,6.723890189649786,0.6148197563169875,6000.0,8500000,0.6188911
105,task.006.000177,5.9070408489273944,3.849747472579593,6.667958218817727,0.5840446071859975,10000.0,6000000,0.6099864
106,task.006.000179,3.069636151091114,1.942800626550246,3.365029394161674,0.4595406129738473,4000.0,2000000,0.8147981
107,task.006.000180,4.86498763938627,3.139924464225596,5.4385087039672175,0.584357960105364,11000.0,3000000,0.5816045
108,task.006.000181,7.266151871893116,5.2625265199140365,9.11496330866974,0.684465223383687,7000.0,9500000,0.1224207
109,task.006.000182,7.344168911097376,4.80371816798888,8.320283932198427,0.5567866903651486,10000.0,6500000,0.7740674
110,task.006.000183,3.7170217735723137,3.0515875224329894,5.285504632597168,0.3189689143933063,12000.0,500000,0.7515885
111,task.006.000184,5.214224417769658,3.324336875798464,5.757920370357727,0.7738783705941855,4000.0,6500000,0.4160047
112,task.006.000185,7.006642822694444,4.519404865205591,7.827838846510057,0.5704954055778555,7000.0,9000000,0.4334496
113,task.006.000186,4.284756756669676,2.688076878185485,4.6558857276683945,0.4960740820421347,8000.0,5000000,0.5598535
114,task.006.000187,3.6973944156980365,2.4595097013793277,4.259995764497552,0.3263697868532767,11000.0,1500000,0.476435
115,task.006.000189,5.848275097368123,3.6762021864686036,6.367368965859417,0.7524995210722176,6000.0,9500000,0.5017528
116,task.006.000191,2.358534801191088,1.4853002512111408,2.572615499592512,0.3643744614066681,1000.0,7000000,0.3640816
117,task.006.000192,3.7866921121957686,2.4807359397450095,4.296760687800481,0.4380854725439118,5000.0,4000000,0.6163366
118,task.006.000193,4.20832227902053,2.658102481202155,4.603968549167027,0.717355302134059,3000.0,7000000,0.63888
119,task.006.000194,3.689721765786659,2.42095281749891,4.193213282635134,0.6408802019331694,3000.0,4500000,0.390793
120,task.006.000195,6.0561333119551835,4.031064603040016,6.982008701057775,0.6067016099766288,10000.0,6000000,0.7148019
121,task.006.000196,3.0207505848137433,2.0077960332004055,3.4776047407383497,0.4460322798857564,2000.0,9000000,0.6001765
122,task.006.000197,5.09742168396554,3.2412034938051706,5.613929128940312,0.669702230225253,9000.0,5000000,0.6019178
123,task.006.000198,6.468214584303993,4.331700807365275,7.502725881543782,0.7326871476992999,8000.0,7000000,0.5053921
124,task.006.000199,2.5103917895772048,1.584532872251983,2.744491441003478,0.3140566089123465,2000.0,2000000,0.6273692
125,task.006.000200,3.49010127414182,2.124809738125522,3.680278422850524,0.5803588983792664,1000.0,10000000,0.5897494
126,task.006.000201,4.936771875646452,3.2709441622703954,5.665441477773143,0.8014654926570153,7000.0,2500000,0.4867159
127,task.006.000202,8.62711714491293,6.142951903873545,10.639904805960944,0.7064127810265654,12000.0,4000000,0.7214756
128,task.006.000203,4.4605010020388125,3.023769822092731,5.237322962258116,0.4132407745861003,8000.0,2000000,0.5915944
129,task.006.000204,4.7619955430198955,3.3325814971005174,5.772200473342049,0.6239388802612842,5000.0,4500000,0.6764334
130,task.006.000205,4.176156978721614,2.5592043398439515,4.432671943560491,0.5224326997972663,2000.0,8500000,0.7693542
131,task.006.000206,3.172640996870551,1.9570364200926706,3.389686511863214,0.49140503067331753,3000.0,6500000,0.44582
132,task.006.000207,7.948257592835767,5.121124062969069,8.870047068925986,0.7422861205576436,8000.0,9500000,0.5830152
133,task.006.000208,5.875745674214611,3.8205389792649336,6.617367624384203,0.6907024008784757,8000.0,6000000,0.5486027
134,task.006.000210,6.247061283552733,3.8634858648334487,6.691753812215718,0.6088567561376736,9000.0,4500000,0.5007114
135,task.006.000211,6.078614017153057,3.9091112123526455,6.770779232231953,0.5129399856430872,3000.0,8500000,0.5948596
136,task.006.000212,6.891547511859023,4.410330274148813,7.63891611298492,0.563344144895931,9000.0,7000000,0.6468644
137,task.006.000214,4.048222381300815,2.508247151441931,4.344411504237332,0.5217507343691771,4000.0,3000000,0.5935929
138,task.006.000215,5.967625189929514,3.855219404734693,6.677435883325932,0.8153584267944225,5000.0,8500000,0.53055
139,task.006.000217,2.9695152459727656,1.898388066532187,3.2881045837161933,0.4685053560043813,3000.0,1500000,0.7139598
140,task.006.000218,2.154977328834152,1.449672607188326,2.5109066099910176,0.48099502589350984,1000.0,5500000,0.3682683
141,task.006.000219,6.701952525022571,4.363028488001167,7.5569870160884385,0.5391041215614749,9000.0,8000000,0.3111837
142,task.006.000220,11.783243219913569,7.987023304777966,13.833930165112118,0.7972542043891182,11000.0,10500000,0.3719369
143,task.006.000221,3.5524252173944384,2.2821619364798056,3.952820425082797,0.5731095207066011,6000.0,1500000,0.2151479
144,task.006.000222,4.8094011379975,3.110232414310899,5.387080564934091,0.34601242728495013,9000.0,1500000,0.3209331
145,task.006.000223,6.393631883810362,3.9260581958163647,6.800132268626145,0.5275534970924345,10000.0,7500000,0.6854707
146,task.006.000224,3.4244313509814126,2.361589448265554,4.090392911014491,0.4871049488847949,2000.0,5500000,0.5493114
147,task.006.000241,4.568144151953341,2.840142028948826,4.919270294851124,0.3181774773809666,7000.0,1000000,0.5865383
148,task.006.000242,5.6778074764830455,3.690134548120615,6.391500524110124,0.7237829929725245,4000.0,5000000,0.5989271
149,task.006.000243,5.432569186176006,3.5562068072693283,6.159530872412779,0.6133197355134761,7000.0,7000000,0.4849199
150,task.006.000244,4.696442006104532,2.89031956806247,5.006180341994727,0.6663366266539279,3000.0,9500000,0.6841857
151,task.006.000245,2.2971129324806556,1.4867649435581272,2.5751524211549492,0.2532703144472988,2000.0,1000000,0.459478
152,task.006.000246,4.647595107615419,2.8189396124423944,4.882546632218747,0.5552405387318601,3000.0,7000000,0.3428
153,task.006.000247,5.856422866641705,3.8480638351864345,6.6650420733112545,0.44170483435320573,12000.0,4500000,0.5290297
154,task.006.000249,1.9160273189723358,1.3130664857485124,2.274297867032337,0.45526704463802514,1000.0,3000000,0.5850294
155,task.006.000251,3.4762253168331454,2.3609806203837307,4.089338390190109,0.3432585783020171,8000.0,1500000,0.5580719
156,task.006.000255,9.210122824249245,6.400894394653148,11.086674305422083,0.6779598082350808,11000.0,6500000,0.4236173
157,task.006.000256,5.5543970151336195,3.424990678119965,5.932257869953561,0.6436464898189987,7000.0,3000000,0.5571747
158,task.006.000257,4.254074523703369,2.7536307782200797,4.769428413162605,0.5270786435391245,12000.0,3000000,0.5078973
