,task_name,mean_f,std_f_chen,std_f_veclength,RMSE_this,temp,pres,RMSE_dptest
0,task.009.000003,3.5277324821604212,2.4608426713501754,4.2623045362120235,0.51637204761755,11000.0,2000000,0.4365865
1,task.009.000004,4.363331650881574,2.997384725397192,5.191622634218823,0.5072383494784716,7000.0,5500000,0.5512529
2,task.009.000005,4.706476987556195,2.93739911555971,5.087724510257302,0.44988794381304476,9000.0,8000000,0.6121618
3,task.009.000006,5.2052886015031925,3.440610409098272,5.959312037608547,0.618777878373747,5000.0,8000000,0.516372
4,task.009.000007,5.743978777098819,3.7706259181511923,6.53091566657391,0.5434815188579067,9000.0,5500000,0.5072383
5,task.009.000008,2.6053815598066317,1.6299976832552538,2.823238803617661,0.4508946343149547,6000.0,1000000,0.4498879
6,task.009.000009,4.7758086917305675,3.1835538029241333,5.514076935293716,0.5190747305609854,6000.0,9000000,0.6187779
7,task.009.000010,4.111532027337824,2.609446303837415,4.519693577869216,0.5241972317124606,7000.0,3500000,0.5434815
8,task.009.000019,3.9044134711937715,2.5321694353225386,4.38584611535163,0.5082867979389464,6000.0,5000000,0.4508946
9,task.009.000020,3.788906195919257,2.3413632612842847,4.0553601275195446,0.4576120179211047,3000.0,8500000,0.5190747
10,task.009.000021,6.439646428608919,4.4188659844509495,7.653700396906908,0.5151326675134572,6000.0,10000000,0.5241972
11,task.009.000022,3.4026126373956496,2.1372011697309863,3.7017410119697,0.4158219823926768,2000.0,10000000,0.3286912
12,task.009.000023,4.0436676364947814,2.5473363097177213,4.412115912396103,0.4656555943837838,6000.0,6000000,0.4728982
13,task.009.000024,4.726188849923303,3.026254374506962,5.241626333273631,0.5960312167768606,5000.0,7500000,0.4338278
14,task.009.000025,5.845205627757585,3.7448007882338614,6.486185229445027,0.6521856025390504,8000.0,7500000,0.386104
15,task.009.000026,4.06588698079405,2.6537382124623536,4.596409413971806,0.5195962487327612,5000.0,3000000,0.3377354
16,task.009.000030,4.784550914404056,3.247413356582373,5.624684926778457,0.4738022128984558,6000.0,5000000,0.4219364
17,task.009.000031,3.0827151779566235,1.9297756663814758,3.3424695013828027,0.5172340522882618,4000.0,4000000,0.420494
18,task.009.000032,4.93252423006175,3.4464106631688884,5.9693583723556625,0.48439978161105696,9000.0,5500000,0.5367311
19,task.009.000036,1.5758912162825738,1.0844288218605715,1.8782858166545688,0.20376404426262051,1000.0,500000,0.5082868
20,task.009.000037,5.108203639138017,3.207071407587787,5.554810621443482,0.550601850871035,7000.0,6000000,0.457612
21,task.009.000038,3.9839828441549825,2.6376579670031313,4.568557611838256,0.5303515819824437,3000.0,8000000,0.5151327
22,task.009.000039,2.8951536532778843,1.8984650204331577,3.288237871782516,0.46426277686152356,6000.0,500000,0.415822
23,task.009.000040,5.321060417563745,4.349328575793326,7.533258072085224,0.4940886551815553,11000.0,4000000,0.4656556
24,task.009.000041,4.009914979447723,2.7964805703937508,4.84364643030117,0.4863942435769344,3000.0,8500000,0.5960312
25,task.009.000042,6.586110228429801,4.356806372337803,7.546209995628923,0.553053035287499,11000.0,10500000,0.6521856
26,task.009.000048,5.365432901431782,3.536219604120083,6.124912021057084,0.47234921574660876,12000.0,3500000,0.5195962
27,task.009.000052,2.1375252830879905,1.306250383018125,2.262492030793698,0.4275886376161569,1000.0,5000000,0.449615
28,task.009.000057,5.822318796370882,3.920769805019694,6.790972507076031,0.5586958039960602,11000.0,8000000,0.4402197
29,task.009.000058,3.4847484159925175,2.294468624276435,3.9741362336194506,0.5707878321059167,7000.0,3000000,0.6138983
30,task.009.000064,5.320589310834072,3.6443998952345407,6.312285781644918,0.543674583923813,6000.0,6000000,0.4738022
31,task.009.000065,2.2791018975848782,1.4654329215280764,2.538204275170722,0.3374196349194845,1000.0,10000000,0.5172341
32,task.009.000067,2.5304223542838287,1.5745331041411261,2.7271713345715685,0.48027368766884126,2000.0,3500000,0.4843998
33,task.009.000068,2.1586460231484965,1.3368197925838567,2.3154398013189272,0.422236290861796,1000.0,7000000,0.36185
34,task.009.000069,2.836772442660622,1.7893149750158968,3.0991844474713695,0.4345628571669931,2000.0,7000000,0.5077044
35,task.009.000071,5.7155912666632105,3.7422325414768816,6.481736895575565,0.5184109017177476,8000.0,5500000,0.4320492
36,task.009.000074,3.651407466415246,2.376809199789212,4.116754293932042,0.5333772660013074,5000.0,6000000,0.203764
37,task.009.000075,5.9972499727273005,3.980887744327403,6.895099832403324,0.5576092618308495,8000.0,6000000,0.5506019
38,task.009.000076,5.881249096550614,3.8949376454213582,6.746229894182485,0.5184722178002344,12000.0,6000000,0.5303516
39,task.009.000077,7.275189686725962,4.759612990655266,8.243891524179771,0.5793730821204053,12000.0,7500000,0.4642628
40,task.009.000078,5.371990199575692,3.471865879394618,6.013448100176278,0.5896848707085995,8000.0,9000000,0.4940887
41,task.009.000079,2.8262826848753058,1.8073371739672788,3.130399811719276,0.46221123544910353,8000.0,1500000,0.4863942
42,task.009.000082,5.971536271627271,3.989117829098526,6.909354757377508,0.5323416917588549,8000.0,8500000,0.553053
43,task.009.000083,2.0397068126219375,1.3286170494095095,2.3012322333795154,0.4659391901415833,2000.0,3500000,0.650442
44,task.009.000085,4.0920632231804035,2.5736933041814556,4.457767565942102,0.49087549023869137,5000.0,4000000,0.563374
45,task.009.000086,7.693038230184617,4.941145296292449,8.558314700758496,0.5901159692341538,12000.0,6000000,0.5455376
46,task.009.000087,5.725487367796026,4.097123271595722,7.09642567127661,0.716796541864912,12000.0,3500000,0.4869644
47,task.009.000090,4.7859119808575645,3.1525672068901827,5.460406576609301,0.5252046464370719,7000.0,5000000,0.5548375
48,task.009.000091,3.8999118968475566,2.8639429916646146,4.960494771543921,0.4260045406582162,7000.0,2000000,0.4723492
49,task.009.000093,6.3202390685703635,4.196295761707987,7.268197462864175,0.643667197854826,9000.0,7500000,0.4729905
50,task.009.000094,5.199597907603775,4.3771480330508,7.581442785494161,0.44075333069272987,9000.0,1000000,0.4633622
51,task.009.000095,3.18854565068352,2.0833040055967955,3.608388385305406,0.4548993779914974,5000.0,2000000,0.4260049
52,task.009.000098,2.8579420333422476,1.9786628610611794,3.4271446064075604,0.43845823491858804,4000.0,4500000,0.4275886
53,task.009.000099,6.917819600359043,4.388595210459473,7.601269878369238,0.6896939865316528,11000.0,9500000,0.5995862
54,task.009.000100,6.91264082861167,4.40379374164476,7.627594506582573,0.532604099007195,8000.0,5500000,0.466119
55,task.009.000102,1.9424473030899339,1.2445153570995953,2.1555638292962236,0.2846292872545439,1000.0,4000000,0.3754475
56,task.009.000104,3.5030759528198656,2.228384359372854,3.859674929225607,0.42128073119226,5000.0,6500000,0.5758433
57,task.009.000105,2.899571878185122,1.8482705294795563,3.201298463190821,0.33383339915756927,2000.0,8500000,0.5586958
