,task_name,scf_e,diff,temp,pres
0,task.012.000010,-37.564010620117195,-1.522363735427973,10000.0,2500000
1,task.012.000011,-6.58790922164917,-1.0709759430829067,8000.0,6500000
2,task.012.000015,-8.760437965393066,-0.003572025534676726,6000.0,5500000
3,task.012.000016,-15.61701774597168,-1.1158419392692682,11000.0,5500000
4,task.012.000017,-23.12219429016113,1.1553760492419656,3000.0,4000000
5,task.012.000020,-19.427637100219727,0.3567066693748231,2000.0,4500000
6,task.012.000022,3.658467292785645,0.7198429198151501,4000.0,7000000
7,task.012.000030,-24.95441627502441,-0.8661053305732302,12000.0,4500000
8,task.012.000035,-42.08232879638672,0.17512043282529532,1000.0,2500000
9,task.012.000036,-58.606689453125,0.5605936432904954,5000.0,1000000
10,task.012.000038,2.9365084171295166,0.007804553650559765,1000.0,7500000
11,task.012.000039,17.809450149536133,-1.3404354924927944,10000.0,10000000
12,task.012.000042,11.01862621307373,-0.6145123732754492,11000.0,8000000
13,task.012.000043,2.177675247192383,-0.011727456487773402,2000.0,7000000
14,task.012.000044,-24.78382682800293,1.4104230248012506,2000.0,4000000
15,task.012.000047,-46.86279296875,-2.958869713779009,12000.0,2000000
16,task.012.000050,-62.88854598999024,1.9686732076060096,4000.0,500000
17,task.012.000051,-53.30630111694336,-1.9207538667398865,11000.0,1500000
18,task.012.000052,-45.517364501953125,-2.0779270118334665,12000.0,2000000
19,task.012.000058,8.468894958496092,0.45309868759274075,5000.0,7500000
20,task.012.000059,-37.55121994018555,0.15447391555861856,1000.0,3000000
21,task.012.000060,24.27567672729492,-1.4123442201357896,12000.0,10500000
22,task.012.000061,-6.073880672454834,-0.20852087614994197,7000.0,6500000
23,task.012.000063,-8.192397117614746,-0.5945615108042102,9000.0,6000000
24,task.012.000064,-23.1049747467041,-1.661128742984765,12000.0,4000000
25,task.012.000065,-27.56515312194824,0.9177988862840252,1000.0,4000000
26,task.012.000066,-1.695974826812744,-1.0884030471452848,11000.0,7000000
27,task.012.000067,23.566974639892575,-0.6209015747615609,11000.0,10000000
28,task.012.000068,-21.97928237915039,-0.15318311888498926,7000.0,4500000
29,task.012.000069,-0.01674194075167179,-0.3389703749329911,8000.0,6500000
30,task.012.000070,-5.087741851806641,0.7220339926095285,4000.0,6000000
31,task.012.000076,15.932700157165527,-0.26136831778406844,9000.0,8000000
32,task.012.000077,-38.81758880615234,0.22280407006547875,5000.0,2500000
33,task.012.000078,-58.79685974121094,0.9314060608768173,6000.0,1000000
34,task.012.000079,-23.851099014282223,0.3247579666751079,7000.0,3500000
35,task.012.000080,-58.521217346191406,0.3816924368817922,4000.0,1000000
36,task.012.000081,-10.389631271362305,1.3525969402353066,7000.0,5000000
37,task.012.000082,13.17332649230957,-0.49051731367434925,9000.0,8500000
38,task.012.000083,-0.7057024836540222,-0.5932927325913337,2000.0,6500000
39,task.012.000084,13.632671356201172,-0.7841999499853589,7000.0,8500000
40,task.012.000085,-75.23233795166014,-0.8567591680700417,1000.0,500000
41,task.012.000086,-7.45547676086426,0.16155363152124114,5000.0,6000000
42,task.012.000089,-5.106845378875732,-0.40472075921436,8000.0,6500000
43,task.012.000095,-49.84389877319336,0.09612082951704792,5000.0,1500000
44,task.012.000097,-16.610422134399414,0.3976708119190242,6000.0,5000000
45,task.012.000100,-6.39500904083252,-1.2421554033446354,12000.0,6000000
46,task.012.000101,21.23956871032715,-0.03184275668214198,4000.0,10000000
47,task.012.000103,-19.44877243041992,-0.385402403858766,10000.0,5000000
48,task.012.000104,16.110809326171875,-0.7485412051177533,9000.0,9500000
49,task.012.000106,12.10581874847412,-0.7387659877942294,10000.0,9000000
50,task.012.000108,-20.07427215576172,-0.8124229425916134,10000.0,4500000
51,task.012.000109,-8.459891319274902,-0.12264696707380907,9000.0,5000000
52,task.012.000110,-24.191345214843754,0.9435901644525266,3000.0,3500000
53,task.012.000114,11.645087242126465,-0.23283537481600725,6000.0,9000000
54,task.012.000115,-54.13894271850586,-1.591410688348283,11000.0,1000000
55,task.012.000118,21.76100730895996,-0.11029629521364015,6000.0,10000000
56,task.012.000119,-22.237728118896484,-1.614718913029602,12000.0,4000000
57,task.012.000122,17.651660919189453,-0.03847199830552128,4000.0,9000000
58,task.012.000126,-25.26039695739746,0.33682969945757435,5000.0,3500000
59,task.012.000127,-35.27122116088867,-0.08672730582534882,7000.0,2500000
60,task.012.000128,-18.32452964782715,-0.29548058481637796,9000.0,4500000
61,task.012.000129,5.441707134246825,0.324789414154945,4000.0,7000000
62,task.012.000130,-21.86081886291504,0.6895249157568095,4000.0,4000000
63,task.012.000131,-44.85530090332031,-0.22670402148982305,3000.0,2000000
64,task.012.000132,-27.332355499267575,1.1132782829676486,2000.0,3500000
65,task.012.000133,-2.9553470611572266,-0.9149701543870075,10000.0,6500000
66,task.012.000135,-11.310502052307127,-0.6219646635720633,10000.0,5500000
67,task.012.000137,-8.910357475280762,-0.2533417040966448,9000.0,5500000
68,task.012.000138,-10.336169242858887,0.5544891912584493,2000.0,5500000
69,task.012.000139,33.73933410644531,-0.6982671004486534,12000.0,10500000
70,task.012.000140,-26.98348999023437,-0.8778114399263437,10000.0,4000000
71,task.012.000143,16.19975471496582,0.04720293289698674,4000.0,9000000
72,task.012.000145,-25.407716751098633,-1.1548920726186438,12000.0,4000000
73,task.012.000146,20.254289627075195,-0.2686003283326279,7000.0,9500000
74,task.012.000148,-20.298763275146484,0.705793553285833,1000.0,4500000
75,task.012.000149,9.364138603210447,-0.4952832048017388,7000.0,8000000
76,task.012.000150,-33.80128860473633,-0.24847702043823006,4000.0,3000000
77,task.012.000151,6.301753044128418,-0.28573208525254223,7000.0,7500000
