,task_name,scf_e,diff,temp,pres
0,task.001.000000,104.512939453125,-1.1836398585869858,4000.0,7500000
1,task.001.000001,83.97468566894531,-0.5815188893162997,1000.0,6500000
2,task.001.000002,59.90037155151367,-0.6967830268936552,5000.0,4000000
3,task.001.000006,113.39711761474608,-0.3690169478717138,7000.0,8000000
4,task.001.000009,39.154327392578125,-0.6699200549799613,5000.0,2500000
5,task.001.000010,61.39128112792969,-1.4537692105027986,4000.0,4000000
6,task.001.000011,62.302547454833984,-1.9278107944204947,2000.0,4500000
7,task.001.000012,23.42190742492676,-0.7497078630177683,9000.0,1500000
8,task.001.000013,108.38495635986328,-0.3487437322276037,11000.0,7000000
9,task.001.000014,60.010780334472656,-1.2669336019746211,6000.0,4500000
10,task.001.000015,122.2187728881836,-1.0882856905867726,8000.0,9000000
11,task.001.000016,138.707275390625,-1.08428891794847,5000.0,10500000
12,task.001.000017,70.02608489990233,-1.5334286690233085,9000.0,5000000
13,task.001.000018,135.4586944580078,-0.2080446515683434,7000.0,9500000
14,task.001.000019,128.02406311035156,-1.3010628001861448,5000.0,9500000
15,task.001.000020,135.41481018066406,-0.8550446947532464,6000.0,10500000
16,task.001.000021,13.706751823425291,-0.606331248161661,8000.0,1500000
17,task.001.000022,71.84264373779297,-0.8172307532616259,12000.0,5000000
18,task.001.000023,47.48058319091797,-0.687949957519784,3000.0,3000000
19,task.001.000024,69.57633972167969,-1.1168881767922443,11000.0,4000000
20,task.001.000025,92.18160247802734,-0.6619412831550591,10000.0,6500000
21,task.001.000026,107.5524444580078,-1.171132156789426,1000.0,8500000
22,task.001.000033,113.24613189697264,-1.5370697310294048,1000.0,9000000
23,task.001.000037,64.79061126708984,-0.4125273411680155,10000.0,4500000
24,task.001.000038,44.76023864746094,-0.30875275442780037,3000.0,3000000
25,task.001.000039,19.114450454711918,-0.8864287059607072,6000.0,1500000
26,task.001.000041,18.711599349975582,-0.08731174034954847,11000.0,1000000
27,task.001.000042,152.31301879882812,0.10821047496713732,12000.0,10500000
28,task.001.000044,85.36450958251953,-0.2798353589734006,7000.0,5000000
29,task.001.000046,100.54054260253906,-0.5808480265219913,6000.0,7000000
30,task.001.000049,15.971333503723145,-0.7068835145827954,3000.0,1500000
31,task.001.000051,-4.152673244476318,-0.5173618760097374,6000.0,500000
32,task.001.000055,124.55562591552734,-0.8112384622971405,7000.0,8500000
33,task.001.000056,93.78595733642578,-0.7105569819275246,6000.0,6500000
34,task.001.000067,51.601612091064446,-0.050118083661487844,11000.0,3000000
35,task.001.000077,133.2101287841797,-1.0961437053883003,5000.0,10000000
36,task.001.000078,28.78360939025879,-1.0324743156729141,8000.0,2000000
37,task.001.000082,136.2156219482422,-1.2760866536600588,6000.0,10000000
38,task.001.000086,136.4644317626953,-0.23343860155841867,9000.0,10500000
39,task.001.000087,7.416388511657715,-0.6976318484802118,1000.0,1000000
40,task.001.000088,40.01224899291992,-1.112135894514843,1000.0,3000000
41,task.001.000089,98.28973388671875,-0.1282867099899221,7000.0,7500000
42,task.001.000091,71.96612548828125,0.14517608761227052,9000.0,4000000
43,task.001.000092,107.22180938720705,-1.0580508178010604,1000.0,8500000
44,task.001.000093,139.8578643798828,-0.5387816992598573,7000.0,10500000
