,task_name,scf_e,diff,temp,pres
0,task.008.000001,53.23480987548828,-1.1690460240902567,9000.0,8000000
1,task.008.000004,28.399826049804688,-0.1597793343837246,8000.0,5500000
2,task.008.000005,50.844402313232415,1.0406962606802068,4000.0,8000000
3,task.008.000015,-36.802852630615234,0.4924683587978933,3000.0,1000000
4,task.008.000016,-37.02693557739258,-2.338875687824732,11000.0,500000
5,task.008.000018,37.40454864501953,0.1094451191632757,12000.0,6000000
6,task.008.000022,-27.542436599731445,0.9947281677584598,5000.0,1500000
7,task.008.000025,56.69351196289063,-0.10958404572061653,2000.0,9500000
8,task.008.000028,-12.94122314453125,-0.5282792734343715,2000.0,2500000
9,task.008.000029,29.125421524047848,-0.24394672660026373,6000.0,6000000
10,task.008.000036,74.29241943359375,-0.6188168834217009,9000.0,10500000
11,task.008.000039,16.68729782104492,0.8081496383457427,9000.0,4500000
12,task.008.000040,62.76646423339844,-0.8111051201291417,12000.0,9000000
13,task.008.000042,28.289239883422848,-0.44039672077790115,6000.0,6000000
14,task.008.000043,-45.794036865234375,-0.9649562716494984,2000.0,500000
15,task.008.000045,5.374579906463623,0.8676077291811026,2000.0,4000000
16,task.008.000046,-47.939990997314446,-2.180447331723208,3000.0,500000
17,task.008.000048,-28.76154136657715,-1.2313869962449893,2000.0,1500000
18,task.008.000049,54.420780181884766,0.8701682396704982,5000.0,8500000
19,task.008.000052,62.60883712768555,-0.30014810300906447,5000.0,9500000
20,task.008.000053,-19.581933975219727,0.00209917421333472,10000.0,1500000
21,task.008.000055,-10.116336822509764,-0.1270613934377014,6000.0,2500000
22,task.008.000056,-0.7083393931388855,-1.067484530709521,11000.0,3000000
23,task.008.000057,23.23579788208008,0.5114171778085783,9000.0,4500000
24,task.008.000060,-15.3610258102417,-0.47674877945142846,9000.0,2000000
25,task.008.000061,41.4907341003418,-0.4136833835515574,11000.0,6000000
26,task.008.000063,18.998144149780277,-0.22855025966431342,4000.0,5000000
27,task.008.000064,73.32644653320312,-0.4337695418352041,12000.0,10500000
28,task.008.000066,61.656936645507805,0.8132374416841088,9000.0,8500000
29,task.008.000067,-10.37027072906494,-0.8086015355423601,1000.0,3000000
30,task.008.000079,-17.532135009765625,1.0640385786475797,5000.0,2000000
31,task.008.000080,6.0343923568725595,0.2934224970884616,8000.0,4000000
32,task.008.000082,1.1635780334472656,-0.05779438247627766,8000.0,3000000
33,task.008.000084,-20.106494903564453,-0.10683153105714993,5000.0,2000000
34,task.008.000085,31.546052932739254,-0.377011554446387,8000.0,5000000
35,task.008.000095,46.249324798583984,-0.48737256115624916,12000.0,7500000
36,task.008.000096,8.691242218017578,-0.06902789215069483,1000.0,4500000
37,task.008.000097,36.25264358520508,-0.7398701044228844,12000.0,5500000
38,task.008.000098,29.43805122375488,-0.3757712037489753,3000.0,6000000
39,task.008.000101,-35.834819793701165,-0.1295092043456023,6000.0,500000
40,task.008.000104,68.40143585205078,-0.19044571941647348,4000.0,10500000
41,task.008.000105,31.665170669555664,-0.02507486000217085,6000.0,6000000
42,task.008.000106,55.04263305664063,0.2619930494077991,10000.0,8500000
43,task.008.000107,40.075660705566406,-0.038507044047257466,12000.0,6000000
44,task.008.000108,47.02815246582031,-0.17931883894597433,1000.0,8500000
45,task.008.000110,-10.085315704345703,-0.2568807365722314,1000.0,3000000
46,task.008.000111,69.62286376953125,0.5388958836885394,5000.0,10500000
47,task.008.000112,31.294090270996094,-1.5800548000606014,11000.0,5000000
48,task.008.000115,14.0203218460083,-0.6843338147422919,2000.0,5000000
49,task.008.000117,-51.1953010559082,-0.9226770127249608,1000.0,500000
50,task.008.000118,60.624061584472656,0.2454357044807196,5000.0,9000000
51,task.008.000120,16.01393699645996,0.04457081977357369,12000.0,4000000
52,task.008.000121,35.7335205078125,0.6182570374767664,7000.0,6000000
53,task.008.000122,1.4850050210952759,-1.0363019928320831,2000.0,4000000
54,task.008.000123,79.0020751953125,-0.7984827334913689,7000.0,10500000
55,task.008.000124,-12.1831636428833,-0.6199682520936847,2000.0,2500000
56,task.008.000125,30.979585647583008,-0.3748108646280066,2000.0,6500000
57,task.008.000127,-24.07769203186035,-0.7954999975445958,1000.0,2000000
58,task.008.000128,48.69417572021484,0.49419240518043495,3000.0,8000000
