,task_name,scf_e,diff,temp,pres
0,task.013.000006,71.40643310546875,-0.0736038977374136,10000.0,4000000
1,task.013.000010,8.182500839233398,-0.191399607948032,5000.0,500000
2,task.013.000011,94.2501220703125,-0.2955423793744103,3000.0,5500000
3,task.013.000012,106.0335693359375,0.06629134516498425,1000.0,7000000
4,task.013.000013,73.67192077636719,-0.1605919656520456,2000.0,4000000
5,task.013.000016,100.61138153076172,-0.24546259723662445,10000.0,6500000
6,task.013.000019,129.12564086914062,0.5901134098609759,10000.0,8000000
7,task.013.000020,158.1035919189453,3.8254340333032246,2000.0,10500000
8,task.013.000023,96.21929168701172,-0.25619304721284664,2000.0,6000000
9,task.013.000024,92.92369079589844,0.25006122362208316,4000.0,5000000
10,task.013.000025,87.97672271728516,1.070220217402067,12000.0,4500000
11,task.013.000026,104.5636749267578,-0.12439063969095798,9000.0,7000000
12,task.013.000027,114.47306823730467,-0.2805714429395323,4000.0,7500000
13,task.013.000029,118.20780944824217,0.07005110545780724,9000.0,7500000
14,task.013.000030,146.21595764160156,1.765708659776294,2000.0,10000000
15,task.013.000031,147.6808929443359,0.6137836294792294,4000.0,10000000
16,task.013.000032,121.61074829101562,-0.13873069736531818,8000.0,7500000
17,task.013.000039,84.7618942260742,0.29609990628425464,6000.0,4500000
18,task.013.000040,86.02804565429686,0.11197015552593825,8000.0,5000000
19,task.013.000041,127.44033813476562,0.1514008199732899,9000.0,8000000
20,task.013.000042,8.18709945678711,-0.403594652342953,3000.0,500000
21,task.013.000043,29.543840408325195,-0.5625145598409489,3000.0,1500000
22,task.013.000049,61.78456115722656,-0.5918368616937641,10000.0,3000000
23,task.013.000050,56.19768524169922,-0.7785535288469845,10000.0,3000000
24,task.013.000054,111.0045700073242,0.11136540469320266,1000.0,7500000
25,task.013.000064,148.72036743164062,-0.24779950704197518,12000.0,10500000
26,task.013.000066,79.24353790283203,0.6282973302273405,7000.0,4000000
27,task.013.000067,109.1994171142578,-0.10230245512876479,2000.0,7500000
28,task.013.000069,114.6036911010742,0.07034922430423762,11000.0,7000000
29,task.013.000071,102.0150146484375,-0.29376337618488435,3000.0,6500000
30,task.013.000072,80.4949264526367,0.30200867819178256,7000.0,4000000
31,task.013.000079,62.16973876953125,0.01637635114552438,3000.0,3500000
32,task.013.000080,126.10633087158205,-0.3261457931907614,4000.0,8000000
33,task.013.000081,94.54348754882812,0.9237696182702848,8000.0,4500000
34,task.013.000082,122.70059204101562,-0.013753947836690372,12000.0,8500000
35,task.013.000083,130.94874572753906,0.22234856490351262,3000.0,9000000
36,task.013.000085,144.7810516357422,0.16136708107336517,9000.0,9000000
37,task.013.000086,10.69180965423584,0.3269493427056567,9000.0,500000
38,task.013.000087,116.65410614013672,0.24824060480547416,2000.0,8000000
39,task.013.000091,129.6822967529297,-0.38492077542196057,9000.0,8500000
40,task.013.000094,17.20625114440918,-0.37857293671383374,2000.0,1000000
41,task.013.000095,125.64308166503906,-0.4538322340397798,6000.0,8000000
42,task.013.000096,33.786094665527344,-1.0599955584786471,2000.0,1500000
43,task.013.000098,20.3975772857666,-0.28584204379144396,8000.0,1000000
44,task.013.000099,60.64720916748047,0.050650434756555285,1000.0,3500000
45,task.013.000100,119.0843276977539,0.7042393965965061,8000.0,7500000
46,task.013.000101,139.76470947265625,1.3059966132345266,2000.0,9500000
47,task.013.000102,21.469459533691406,-0.4592335101053955,3000.0,1000000
48,task.013.000112,106.37120056152344,-0.21360795768448781,4000.0,7000000
49,task.013.000115,146.52442932128906,0.3751557671922967,10000.0,9500000
50,task.013.000122,32.46411895751953,-1.1852437000513163,1000.0,1500000
51,task.013.000125,37.75784683227539,-1.0801580200170662,2000.0,2000000
52,task.013.000126,134.8591766357422,-0.6675149457662428,4000.0,9000000
53,task.013.000128,62.99540710449219,-0.19684837400750155,7000.0,3500000
54,task.013.000133,152.3623504638672,-0.09528636331160101,6000.0,10000000
55,task.013.000134,70.34712219238281,0.08238027129470993,9000.0,3500000
56,task.013.000135,42.96733856201172,0.015584163551096708,10000.0,2000000
57,task.013.000136,88.55332946777342,0.6715470683262623,10000.0,5000000
58,task.013.000137,75.1063461303711,0.30797136988761054,11000.0,4000000
59,task.013.000139,7.765423774719238,0.6041139298041305,12000.0,500000
60,task.013.000143,94.53740692138672,-0.03564758193374473,1000.0,6000000
61,task.013.000144,126.07838439941406,0.34326391443829607,11000.0,7000000
62,task.013.000145,30.475914001464844,0.05332899408541181,11000.0,1000000
63,task.013.000152,46.88672256469727,-1.0159564073382725,4000.0,2500000
64,task.013.000153,97.82384490966797,0.7222783603269818,11000.0,5500000
65,task.013.000154,88.8924560546875,-0.03500885152976707,4000.0,5000000
66,task.013.000155,155.95993041992188,2.1286920163432796,3000.0,10500000
67,task.013.000156,22.106260299682617,-0.2803184001738259,3000.0,1000000
68,task.013.000157,102.8581314086914,0.4903138513373193,6000.0,6000000
69,task.013.000158,60.48397445678711,-0.2874926037151937,5000.0,3000000
70,task.013.000166,147.6575469970703,0.8551335106856754,3000.0,10000000
71,task.013.000167,18.662643432617188,-0.4031189792059138,1000.0,1000000
72,task.013.000173,63.65778350830078,-0.18365059024474562,6000.0,3500000
73,task.013.000174,107.13417816162108,0.8281080015232334,8000.0,6500000
74,task.013.000175,80.81304931640625,0.17461015375023692,7000.0,4500000
75,task.013.000179,72.40172576904298,-0.10646716301573633,3000.0,4000000
76,task.013.000186,104.01152801513672,0.36933664960584167,10000.0,6000000
77,task.013.000191,75.10387420654298,0.4254752816062535,8000.0,4000000
78,task.013.000196,127.25591278076172,-0.3513605419976784,9000.0,7500000
79,task.013.000198,26.85543441772461,-0.3207709123026383,5000.0,1000000
80,task.013.000201,26.54408264160156,-0.2105573071410518,12000.0,1000000
81,task.013.000204,88.12867736816406,-0.15029972184417772,2000.0,5500000
82,task.013.000206,45.47763442993164,-0.4815747678315816,9000.0,2000000
83,task.013.000211,59.098052978515625,-0.1835262115182701,6000.0,3000000
84,task.013.000212,116.65926361083984,0.3018828712581296,1000.0,8000000
85,task.013.000213,47.32048416137695,-0.7307735174055523,8000.0,2500000
86,task.013.000217,123.2496337890625,-0.3375908453648151,5000.0,8000000
87,task.013.000218,61.8837776184082,-0.44708169660881936,8000.0,3500000
88,task.013.000222,13.71809196472168,0.020780460213199348,6000.0,500000
89,task.013.000225,127.4454116821289,-0.197857894454458,6000.0,8500000
90,task.013.000235,115.51696014404295,0.03367010136759063,6000.0,7500000
91,task.013.000237,109.7470016479492,0.4783267472448216,6000.0,6500000
92,task.013.000238,103.20512390136717,-0.3952786397207433,3000.0,6500000
93,task.013.000239,39.720317840576165,-0.366305906084456,6000.0,2000000
94,task.013.000240,116.73654174804688,-0.11943914755944718,9000.0,7000000
95,task.013.000241,68.36763763427734,-0.375507164847221,9000.0,3500000
96,task.013.000242,101.62155151367188,-0.4797409993820594,3000.0,6500000
97,task.013.000243,107.95407104492188,-0.08908431579828857,9000.0,7000000
98,task.013.000244,33.825096130371094,-0.10231212178175042,9000.0,1500000
99,task.013.000246,138.99644470214844,-0.16626320110810866,11000.0,9500000
100,task.013.000247,110.7232437133789,-0.04104474677441772,2000.0,7500000
101,task.013.000248,109.64105224609376,-0.3292600184954182,9000.0,7000000
102,task.013.000249,58.161235809326165,-0.4423184792748671,5000.0,3000000
103,task.013.000251,60.408226013183594,-0.40386135055963734,7000.0,3000000
104,task.013.000255,52.79457092285156,-0.2500164762869943,2000.0,3000000
105,task.013.000256,141.656494140625,-0.324149084006649,6000.0,9000000
106,task.013.000259,9.184354782104492,-0.32898859458694396,4000.0,500000
107,task.013.000260,98.01235961914062,-0.004940241540211332,8000.0,5500000
108,task.013.000262,105.6661376953125,-0.08186327047617681,8000.0,6000000
109,task.013.000263,157.09918212890625,3.870115113755503,2000.0,10500000
110,task.013.000264,132.1691436767578,-0.07402358715057744,4000.0,9000000
111,task.013.000265,146.16700744628906,2.0342527553457046,2000.0,10000000
112,task.013.000268,48.93785858154297,-0.37206209865484396,10000.0,2500000
113,task.013.000269,56.18032455444336,-0.7778678356133142,9000.0,3000000
114,task.013.000270,76.97016906738281,-0.127429430290249,5000.0,4000000
115,task.013.000274,128.20191955566406,-0.3977269542874069,7000.0,8500000
116,task.013.000276,131.4127960205078,-0.24278623282432932,9000.0,8500000
117,task.013.000283,149.36236572265625,0.14723822089837313,12000.0,9500000
118,task.013.000284,157.20077514648435,4.854566587993958,1000.0,10500000
119,task.013.000285,152.8446502685547,2.342132069746981,3000.0,10500000
120,task.013.000289,148.6159210205078,1.5916277748587504,3000.0,10000000
121,task.013.000290,30.20495796203613,-0.07136638059890643,6000.0,1000000
122,task.013.000292,40.42074966430664,-0.43853329001999697,8000.0,2000000
123,task.013.000294,9.575506210327148,-0.06663206936605448,5000.0,500000
124,task.013.000296,147.7509002685547,-0.1047586965422056,5000.0,10000000
125,task.013.000297,140.31851196289062,-0.30622069058381385,11000.0,9000000
126,task.013.000299,112.64122009277344,0.08123894832161227,10000.0,7000000
127,task.013.000301,43.24300003051758,-1.0923731641308194,2000.0,2000000
128,task.013.000305,155.55409240722656,0.5511240170301903,6000.0,10500000
129,task.013.000307,106.30033111572264,0.17469194327492232,9000.0,6500000
130,task.013.000308,42.81951141357422,-1.0356434464143476,2000.0,2000000
131,task.013.000313,109.38255310058592,-0.30568441916975075,2000.0,7000000
132,task.013.000314,90.25472259521484,-0.290497998854633,2000.0,5500000
133,task.013.000316,147.91079711914062,2.4406344635082178,2000.0,10000000
