,P,Temp
0,0.5000000000000002,4589.568397000002
1,1.0000000000000004,5388.199372000002
2,1.5000000000000007,5889.145354000002
3,2.000000000000001,6352.706279000001
4,4.000000000000001,7668.072382000001
5,7.000000000000001,9066.963377
6,10.0,10186.1048
