data_fx,data_fy,data_fz,pred_fx,pred_fy,pred_fz
-1.3181949853897095,0.3938750028610229,-1.4451700448989868,-1.7144038614915271,0.5946755380305851,-1.329336635100318
0.18463699519634247,0.5020340085029602,0.29678601026535034,0.2849609751726401,0.3515529991962835,-0.3977807798346408
3.394599914550781,-1.773373007774353,-3.198468923568725,2.3859822797242254,-1.5126183882287283,-2.559796805190206
-0.2048799991607666,1.642238974571228,1.9673570394515991,-0.01456272150963009,1.7210498255101483,1.5266826998283256
3.468094110488892,2.8178820610046382,1.5129679441452026,3.4074141675694016,2.8371442752826543,1.4264162870625627
5.992445945739745,-0.003847999963909388,-0.6991549730300903,6.248706622337941,-0.3097792144353424,-0.4408587215999683
-2.128849983215332,-1.5782469511032104,1.632130980491638,-2.505855536554626,-2.0753343202445795,1.776944716332393
-1.9539860486984248,-2.535222053527832,5.424310207366943,-2.407934136833619,-1.5745128369936856,4.801515241975145
-1.5871020555496216,2.8030920028686523,2.340087890625,-1.6979869001861603,2.83057378660374,1.8915746438298764
3.5499160289764404,0.9282910227775572,1.6733549833297727,3.6922883090378047,0.5280751834502603,1.2415278583655107
-9.146860122680664,2.1801650524139404,1.2085100412368774,-9.015065803911952,2.0486080815308068,1.6906887561517627
-0.30100101232528687,0.06483999639749527,-2.353847026824951,0.09240989358080477,0.2225765502334704,-2.835283438240799
-3.452280044555664,-0.5402489900588989,0.7058500051498413,-3.1224212277785215,0.10490839788680945,0.13919418981758466
-1.550117015838623,0.7787280082702637,6.110911846160889,-1.641967865057348,0.48680828424085915,5.653359684374622
-4.6793060302734375,-3.997848033905029,1.8192629814147947,-4.744055707363394,-3.4825024502747564,1.599851428929274
-1.2779510021209717,-3.8425900936126713,6.3635239601135245,-1.144014220474824,-3.7759329743633394,5.552862860701739
4.385461807250977,-5.039387226104736,0.10200200229883193,4.144022037482146,-5.038911151446742,0.33729174860258027
7.315268993377685,8.626540184020994,-3.612791061401367,6.926381293773251,8.470077033869993,-3.508409129658655
4.138524055480957,0.33193099498748774,1.9972230195999143,3.6521505080608656,-0.04461654333586655,2.748479714882824
-0.6334980130195618,2.421608924865722,-0.4132620096206665,-0.8186713148156398,1.7868166162654404,-0.8888324557591974
0.24532899260520932,-2.5657970905303955,-3.9186110496521,0.21615956044719328,-2.1754523932018985,-3.8791267360440007
-1.6898119449615479,-0.5336899757385254,-3.965056896209717,-1.9969675480990343,-1.2999538950249283,-4.517319664171049
8.204546928405762,-0.8011080026626587,2.9705820083618164,7.934050494197549,-0.56059903666615,2.375568271038268
1.3941689729690552,3.7199130058288574,2.769925117492676,0.3719621023222577,3.856096724295,3.5229497243798167
-2.027980089187622,-1.941843032836914,4.710771083831787,-1.7622312903518471,-1.6843871784442208,4.53941452182668
2.61799693107605,1.2799320220947263,0.735239028930664,3.077083596012345,1.7268446869799803,0.6069000516601354
-2.28145694732666,-1.6101720333099363,2.340203046798706,-2.564630212338989,-1.67750613316671,2.7533278543381408
3.170084953308105,1.7014310359954832,-1.496811032295227,3.1119128066458015,1.811257031547334,-1.5191764822021536
-0.8506500124931334,2.653328895568848,-0.0449570007622242,-1.0743603766552883,2.5393478954344766,-0.12956418289186253
1.862414002418518,-3.502511978149414,1.6500790119171143,2.7350830276753446,-2.9575272295126847,1.8832830793244897
0.29605799913406367,0.5711190104484558,0.8809930086135864,0.33130235702241445,0.5639088041697814,0.5921307518295579
-1.5178580284118652,0.0505330003798008,-0.017829999327659607,-0.8369161396121472,0.32222343236780465,-1.5531045168766104
0.8671979904174804,3.174941062927246,0.7315469980239869,0.5412813758251587,3.032860104517252,0.77497130561279
-1.9128609895706177,-0.8186529874801636,0.03046800009906292,-1.6220980641402822,-0.990419073538545,-0.3352244292145521
-0.9983339905738831,3.0556600093841553,1.3188600540161133,-0.3023161626670979,3.3622519878070016,1.5881021928278471
-0.4429399967193604,-2.245085000991821,1.3118929862976074,-2.705006050528677,-3.3236876661299903,1.0898690640409523
5.450597763061523,-1.5481549501419067,-4.5875959396362305,4.444743005010176,-1.670198396169989,-4.5731090567832915
4.406215190887451,-0.6825219988822937,-2.8398540019989014,3.933565136494624,-0.46168098940075536,-3.1622545302580924
-1.2515510320663452,-0.1055229976773262,-2.92124605178833,-1.5094171077810377,0.06344000064033366,-3.1989721447728914
-3.797794103622437,4.183689117431641,-2.0650389194488525,-3.8613158819598055,3.926175845635528,-1.965170911146312
-3.0272040367126465,0.20406199991703036,-0.8669840097427368,-3.330465875551304,0.3462063206097678,-1.7077277710780938
0.5450029969215393,-1.3578929901123047,0.5689870119094849,0.5786338894810331,-1.3952295893915732,0.6140177632025335
-0.3249000012874603,-3.00826096534729,2.0069289207458496,-0.18318049581914592,-3.016908480390073,1.8550652477255332
-1.0574990510940552,-1.289101004600525,4.629115104675293,-1.19454996073327,-1.4354710057871076,4.546193015769146
-0.9344149827957152,1.124824047088623,0.8839330077171325,-1.2440058547513533,1.1265961904739712,0.4639107641310972
1.5367850065231323,0.6920580267906189,0.05671999976038933,0.7214922350194503,0.7891115711134719,-0.08368956140972128
-0.1363140046596527,-0.6010919809341431,-0.7960640192031859,0.04751442641854903,-0.55349523762568,-0.3869813060797012
2.015489101409912,-2.5426509380340576,-1.5729639530181885,1.9760221422003597,-2.588456950729595,-1.4703068947496103
-2.955777883529663,-0.57634299993515,4.403067111968993,-2.848904118824052,-0.6131723255534061,4.843256436103081
2.682671070098877,1.467566967010498,-0.15742400288581848,2.9540293864698586,1.402800257140674,-0.15476499050560305
1.6651990413665771,0.8726580142974852,-0.4251059889793396,2.1713305653795096,0.5581294249185902,-1.031653855331636
-3.355120897293091,-0.34895598888397217,-0.21991799771785736,-2.4975225813420656,-0.42215675020442417,-0.32361683797171414
-0.5918899774551392,3.461342096328736,-0.8027650117874146,-1.19380633523823,3.4482435586180022,-0.6993050072983384
0.21740999817848203,-0.6307960152626038,0.376810997724533,0.26261769662895207,-0.6046315156725401,0.34518852277236584
3.7092120647430415,-4.93258810043335,0.9815149903297424,3.7841054378204793,-5.458810767278946,0.6230894147783231
-2.3990070819854736,0.417248010635376,4.507260799407959,-1.998804293520462,-0.0981950750172269,4.201978392058561
-1.096917986869812,-1.9540820121765137,0.5291010141372681,-1.0301199254531757,-1.889489043348073,0.5214909381393532
-0.23041099309921265,0.577904999256134,0.350398987531662,-0.8369898835899665,0.6553375732965967,0.31464634793275525
5.676835060119629,1.7383190393447876,3.7729570865631104,5.473769921414974,1.3041589192642906,3.082525562965035
-8.592890739440918,3.036885023117065,-1.3531650304794312,-9.263189722992552,4.061136963188216,-1.5565144718535056
4.241702079772949,1.565348982810974,-6.699162960052489,4.360497481525982,1.6205118459677474,-6.624789128387515
-0.6309499740600586,-1.6972490549087524,-0.19166900217533112,-0.9550648271171579,-1.7029719041162235,-0.0555603060360116
-2.3238730430603027,-2.956063985824585,0.8958719968795776,-2.032962180342509,-2.530462738000635,0.736458739884539
-1.5260909795761108,1.1513149738311768,0.3661639988422394,-1.6437358727147031,1.1771677035137722,0.4259770262148225
1.6617339849472044,0.9978910088539124,1.461398959159851,2.2309326819847195,1.6488418269294096,1.83449679630601
1.6091790199279783,-0.14886100590229034,-0.19889000058174133,1.015465960880572,0.5535447791235336,-0.07995456575264658
-3.2087979316711426,0.8098509907722473,-0.29230400919914246,-3.001843851990948,0.9090215152112932,-0.3903175810433125
-3.60502290725708,0.1838860064744949,-5.026100158691406,-3.070990008012001,-0.11339967680845524,-4.745373785227299
-0.5041199922561646,1.806524991989136,3.141855001449585,-0.5903589425463048,1.8325736588727433,3.513011330587757
0.865697979927063,-3.458204984664917,0.1470309942960739,0.8043509727530816,-3.133383477936095,0.3193831379808327
6.099162101745605,2.681699991226196,2.1152749061584473,6.57085858557457,2.991170666045828,2.153036689691292
0.8192570209503175,2.4505980014801025,2.3308260440826416,0.6354994003069204,2.1782187135970834,2.058457317539063
-1.4843239784240723,0.09998500347137453,-3.21143102645874,-1.4729298836149247,0.2513345744868646,-3.6208018261049912
-4.352260112762451,-5.392621994018555,0.8145040273666381,-3.7571393487185936,-4.437031306628224,0.5762031678204723
-4.659895896911621,-2.6010100841522217,2.314743995666504,-4.496062778362409,-2.0843417546926455,2.3076780529225944
-1.1463890075683592,-3.069453001022339,0.16573600471019745,-1.0118710852473705,-3.2319539039616134,0.26007920622796327
8.486454010009766,0.4145649969577789,0.9387500286102296,8.419038644097084,-0.002348154611451281,1.1573040700983144
4.698007106781006,-2.6521201133728027,0.8626449704170227,5.166053395476948,-3.0322502584781303,-0.2395060130126736
-2.5587260723114014,-3.3179459571838374,-4.137935161590576,-2.505109193952596,-3.060035372631973,-4.175581221203696
-1.4413709640502927,0.022810000926256176,-0.6674669981002808,-1.508508330231832,0.16123059546832588,-0.854693855167732
-3.1755878925323486,4.441643238067626,-0.2852720022201538,-4.702537930740044,2.9880734723018154,-1.0220061154895292
9.25326919555664,-1.6482419967651367,0.952835977077484,10.368987389772144,-2.6756141128717617,2.0676306379742697
5.97334623336792,4.467247009277344,0.3003059923648834,5.832559294807349,4.814550245788304,0.9042095040232453
-1.904497981071472,1.2648580074310303,-0.09528499841690063,-1.8410859911167343,1.2878856643050292,0.03659103576198237
4.06414794921875,3.135202884674072,-2.4645650386810303,3.537287502649056,3.6006147354005686,-2.6592568670185073
2.3036880493164062,-5.010060787200928,1.5815190076828003,2.7014336555366474,-5.770892056042352,1.458305668902371
-1.6245139837265015,2.8175389766693115,3.4141271114349365,-2.019846400707759,3.0661695138933784,3.5282038086328447
21.86916160583496,-5.696683883666992,7.213664054870605,22.015469735241844,-5.456986227679448,8.286751476438226
-1.5414689779281616,0.6870920062065125,-0.4619489908218384,-1.2536722693268154,0.8965203740636624,-0.6840011819015662
0.4883710145950317,-3.3879261016845703,2.491318941116333,0.4589228048156312,-3.7273118931576423,2.6100296709678847
0.31645599007606506,-2.159970998764038,0.3664320111274719,0.6675813320329842,-2.3669094476269508,0.3624500240551303
-0.1148409992456436,0.5080479979515076,1.9708809852600095,-0.15138966108157034,0.8061725093904784,1.7221312202789203
-0.9888560175895691,-2.7887959480285645,-1.000223994255066,-0.6246872173869876,-2.8350020836144902,-0.9600811933544816
-0.8300219774246215,-1.8338890075683596,-0.13617500662803647,-0.5420020245295196,-1.46797288232673,-0.014685344138963913
1.3856129646301267,0.8619139790534973,-6.01456880569458,1.8462217404005872,1.3777866282086275,-5.7861659501392255
