data_e,pred_e
61.80578613281249,60.76678526047022
-39.72920989990234,-39.76519137137969
114.76985931396484,115.87193715418688
42.65690612792969,42.80533607272944
-2.100619316101074,-2.775327059326534
74.72151947021484,75.49905372827465
134.45648193359375,134.60460703456675
21.20437431335449,21.860289120218557
20.073671340942383,18.10835123810593
43.01310729980469,43.32562398932174
27.53573608398437,27.102776548186863
92.29971313476561,93.24527225026165
62.497943878173835,63.79405607082268
57.37651824951172,57.07121821674161
-8.3912353515625,-8.555416855136217
150.26637268066406,150.2269723478817
133.97767639160156,134.6263338744995
104.46725463867188,105.2798868482506
131.1186370849609,131.91100373675403
78.47351837158203,79.2641112437337
141.39002990722656,142.32135257096863
107.05500030517578,107.87202301389148
87.45110321044922,88.5777384862495
80.95130920410156,80.58827632392406
103.28369140625,103.97319172441212
-11.820401191711424,-11.379220385174124
97.26042938232419,97.83686313587636
19.26633644104004,18.743286764122264
16.46392822265625,17.90780810268552
-19.007709503173828,-19.43182914107412
-45.11139678955078,-46.6516593036736
51.54044342041016,51.24071578791252
82.3948745727539,82.77291823812521
-7.345693588256837,-7.257702244322026
9.484526634216307,10.13148013337274
-29.146423339843754,-27.624546709994647
126.53057861328124,127.56266764582455
46.017333984375,46.32478638167357
76.84075164794922,77.52423614991906
12.479646682739256,12.406057455325886
-66.13084411621094,-65.07366364033395
-3.8543229103088374,-4.3430835391022535
38.80833053588867,39.32687541549114
18.91781997680664,19.195998883664117
117.29196166992188,118.0818266010587
-26.293884277343754,-24.664019958300607
-7.42030429840088,-6.229399653502679
114.53527069091795,116.04545271318953
4.969649791717528,5.680305381932506
98.46376037597656,99.15366634950873
23.912134170532223,24.219936361063027
27.2694091796875,28.018199043801545
49.924991607666016,50.268931801869385
116.82482147216795,116.80107059831327
38.049015045166016,38.791143349770806
-10.919480323791504,-11.506930325272451
49.044937133789055,48.09828650728274
97.7259750366211,98.14543506622724
-37.767425537109375,-36.50258428238831
83.19522094726561,82.61137170046342
-5.929056167602539,-6.458249527401285
82.9972457885742,83.83449692523313
5.767680644989014,6.389017748406867
68.14933013916016,68.34354137946049
-31.14403533935547,-31.321947824800247
0.47414654493331915,0.18043614512887815
-8.63080883026123,-8.738589156455213
56.970867156982415,57.99018127343976
144.3863525390625,145.41491823110982
24.42167091369629,25.08884696185519
-6.313969612121582,-5.859964442892359
-15.394030570983887,-14.816520541665424
86.20564270019531,84.83779121051597
98.56453704833984,99.06429520353672
8.195755004882812,8.907184426153329
49.71432495117188,49.02869823957237
33.842552185058594,34.43959160868497
9.023852348327635,8.745052241384041
15.378999710083008,15.451512976407956
-1.078372836112976,-0.6756182097522135
23.72929573059082,23.30368983122119
89.37906646728516,89.27187349811037
103.41808319091795,104.80408288538628
60.60469818115234,59.790036126542304
-6.934936046600342,-7.253407937227222
101.75111389160156,101.84469626884092
84.39532470703125,84.66740918877589
65.03496551513672,65.81624257987625
14.622788429260252,14.606253976555696
30.00336456298828,30.616492911370624
1.6721844673156738,1.2184034942474464
47.13757324218751,46.04836372178448
59.6175651550293,60.71746742891355
74.82972717285155,75.84711060082574
26.782596588134766,27.64706202646637
9.441665649414062,9.09224597321149
14.852611541748047,14.939002304524392
17.88788414001465,17.23995660513095
71.19741821289062,72.25353229117027
11.266522407531738,11.934831888201984
33.826473236083984,33.59711239192049
7.088172435760497,7.15813481295188
111.7159194946289,112.77776865572427
-13.57327365875244,-14.823783820787426
114.22048950195312,113.41991513323433
155.58135986328125,156.831708473508
54.88479232788086,55.68962028107936
133.22528076171875,133.5049651326416
1.8421789407730105,1.035429354737714
60.47429275512695,60.3560436473332
-35.0078010559082,-34.95363470300888
78.59468841552734,79.05242738216842
9.757735252380371,10.93210906359422
90.71185302734376,91.61571182072048
43.95513916015625,44.71199232006576
-9.807381629943848,-8.980990910517985
59.33336639404297,59.952640436798426
54.11072540283203,53.062349533977326
15.660554885864256,16.218731990183553
48.787506103515625,48.83484141301864
57.933387756347656,58.66319996844495
22.8065242767334,22.353296967437515
59.84231948852539,57.44285587070157
29.127965927124023,29.902822777851814
125.50136566162108,126.70148847213092
67.09344482421875,66.48670401415144
-46.46659469604492,-46.34906522168384
53.38018798828125,54.07093488575821
-54.76894760131836,-56.10755844405641
103.0910873413086,103.11197818727584
-34.17298126220703,-33.039647630200776
51.35903167724609,51.3832204026772
-32.57311248779297,-32.13890198832519
122.8833999633789,124.13358541063091
50.361194610595696,49.90925509300396
27.795705795288082,28.16325662785565
70.56282043457031,71.10841816367208
49.493438720703125,50.36985798527429
37.87860107421875,38.2837524799525
84.46978759765625,85.75311424556871
11.95396327972412,12.647390537731496
-15.113396644592283,-14.664929442278448
-1.6063729524612427,-1.1889197587552238
81.63311004638672,80.84753209230126
76.12158966064453,76.12842776840816
-3.159155368804932,-2.818202708962871
65.86408233642578,66.97850407259054
16.889116287231445,16.051230378140097
33.560997009277344,32.73389746222847
41.854591369628906,42.637347660015365
60.004009246826165,58.744729724603424
33.12282943725586,33.682303638490204
8.880861282348633,8.051553707249463
-15.060012817382812,-14.292930520038816
118.86735534667967,121.15317476737197
21.792226791381836,22.09760407757884
1.4807870388031004,1.3520666049097791
2.3996453285217285,2.353873934982952
53.88192367553711,52.93378284273079
62.143909454345696,62.681615155388315
-19.198701858520508,-19.766498295676
103.81893920898436,105.05848078324853
51.02986526489258,51.77093100679032
1.8008173704147339,1.9449581832006313
71.41168212890625,72.09469730028529
9.85408306121826,10.732843726920436
20.521408081054688,20.09053531709197
142.85205078125,141.3142111314034
119.53400421142578,120.27413330946887
-30.738515853881836,-31.95619487069739
-6.156947135925293,-6.403067193591809
82.76127624511719,83.40512313206905
41.11275863647461,41.56335733619362
18.776365280151367,18.239700548725914
48.21866226196289,49.30629472787996
55.02523040771484,55.94919177438756
27.49393081665039,27.81264690513842
18.35215950012207,18.9697394946879
120.56084442138672,121.19527349449655
102.46875762939452,103.26767879664686
-31.655900955200195,-32.35252554782484
-16.05535316467285,-15.825518168203992
-13.296835899353027,-14.488174621479912
-54.20788192749024,-52.708719927650336
-6.404636859893799,-6.972630537811297
17.118135452270508,16.54422635538903
-12.0616397857666,-11.866228912164216
9.161018371582031,9.422392328142744
60.879661560058594,61.695881698488755
0.4130653440952301,0.6720905678329748
111.00991821289062,109.61610478899746
54.060325622558594,53.51256077148575
112.96694183349608,112.78094346406668
3.109349489212036,3.1371077194610395
-2.4223237037658687,-2.7334211733446687
25.65667533874512,26.174799809001144
147.54660034179688,148.09404005954983
153.6033935546875,155.11016621917838
35.686870574951165,35.62501086467076
142.1168975830078,142.8509700257571
8.777873039245605,9.637438114252499
91.42505645751952,91.94881115406444
148.05581665039062,148.25594386047516
-9.004236221313475,-9.43223514788948
-26.02132606506348,-26.773805862082177
57.67272949218751,57.26345917894491
27.15861129760742,27.246629429555124
20.557870864868164,21.387704213653244
76.71409606933594,76.53968440553001
66.69891357421875,64.91296651125361
54.75100326538086,55.42075526346687
97.8631591796875,98.01675270384833
27.429431915283203,27.57225074512764
79.45001983642578,80.9013565824931
4.616698741912842,5.664899072868514
-62.53593444824219,-62.48996539977504
12.133188247680664,12.497722478633621
40.4777717590332,40.87681311324234
16.139795303344727,15.218500005672873
62.41404724121094,62.55142448025584
31.537973403930664,30.390752254172835
78.80596923828125,80.14606570109292
21.832525253295895,22.57200042613686
89.52359008789062,88.60015742009406
83.7068862915039,83.95582708809202
119.96080780029295,120.90093471376083
-48.08842086791992,-46.032933205738445
96.38062286376952,96.81790134293196
78.29197692871092,79.21727886580886
0.12196531146764757,1.141933022424183
54.8036994934082,54.77479281847485
-11.860997200012209,-11.803717299183472
28.85643768310547,29.175470073622407
-11.537120819091797,-11.439766534777451
93.52791595458984,95.08102289358877
11.504623413085936,12.099381701483322
2.7880463600158687,2.7215422414314805
67.6817398071289,67.17115681691743
-23.84083366394043,-22.345517355627745
-3.569185495376587,-1.9138089980001087
115.61554718017578,116.10262811642976
73.98124694824217,72.92418183835889
75.1408920288086,74.82460813786211
-25.31856155395508,-24.49602681020268
31.7071590423584,32.337147985643945
74.9437026977539,75.53823916768445
24.271987915039062,24.836451668872783
-6.64459753036499,-7.719661861083757
47.856781005859375,48.121317915569
17.48397445678711,17.977163052254348
140.123291015625,140.1541794769225
141.51768493652344,142.2331516516225
61.29117584228516,60.83965611477476
-35.50436019897461,-34.70632468368339
97.28770446777344,97.97768811212688
-24.697052001953125,-23.926567353665
38.164154052734375,38.93682565582374
23.253625869750977,23.079504561667033
49.52428436279297,50.38894798271453
43.903594970703125,43.938894558962616
110.51628112792967,110.7801743410724
81.11234283447266,79.62707782005064
73.26870727539062,74.10148516686584
-30.8454704284668,-31.46697022507716
59.964447021484375,60.586942760793946
87.37274169921875,86.12202211254272
54.46368789672852,54.163446093615406
-16.362632751464844,-17.226167911586938
108.20668792724608,109.2806767724002
82.94210052490233,82.78992630006952
22.357851028442383,21.738436795719718
-1.6870585680007935,-0.3363405786445308
-0.004255259875208139,0.8813455240371355
-51.37252426147461,-51.19568218991622
143.5211639404297,143.68027834220595
51.44317626953125,50.69914413032838
30.876564025878903,31.671054584708536
28.597049713134766,29.10665785030946
13.408215522766112,12.318715872706818
78.21833801269531,78.01033055478887
-0.9429392218589783,-1.7590917618353052
48.728809356689446,47.99956428355057
-49.57796478271484,-50.138905326759634
-35.14254379272461,-33.35657179949378
18.16988945007324,18.145814518884475
114.54521179199217,114.46653447866196
-14.986368179321287,-13.367416052379363
24.29740333557129,25.590348817522703
36.923686981201165,37.14924276099706
37.85874176025391,36.94892579962985
-5.308689594268799,-4.841893515793736
54.75215911865234,54.72353151884181
16.060815811157227,15.474922513224127
95.55656433105469,96.84326637085968
96.39549255371091,97.7670684207825
116.8533706665039,116.66217331585833
136.6506805419922,137.15189474586617
39.36119842529297,39.17855734383966
-12.952033042907715,-11.598229681939692
-56.596729278564446,-55.459608457437206
-47.56348419189453,-46.28438344818925
-0.7651510834693908,-1.1421148520201272
48.1358528137207,48.119765455000014
15.901261329650877,16.382628813313573
-18.585397720336918,-19.39700041613964
0.9275162816047667,0.5445132157439723
5.48571252822876,4.695163845949862
45.055042266845696,45.35270069365019
-46.87780380249024,-46.7303305026792
77.36488342285155,77.64435803886956
3.1886889934539795,3.076774635535988
127.38584899902344,128.4276444267248
85.75936889648438,86.48181040895963
20.26550483703613,21.521276231755255
-30.87735748291016,-30.22857662364584
-39.99671173095703,-38.528484901778015
129.36045837402344,130.67688661374646
-15.254322052001951,-15.588294669900932
83.94684600830078,84.2876950099946
-71.24589538574219,-69.24162845434381
128.75035095214844,129.67496313222608
3.7886331081390385,4.792285110397829
-39.74322509765625,-37.22504758903192
115.01628112792967,115.22937341534669
-11.9897403717041,-10.746057816601969
96.22814178466797,97.21535098714855
-0.6085271835327148,-0.476319812411584
61.71410751342773,62.53612637827673
25.89013671875,27.08972507715053
111.53072357177734,111.24062294622136
47.541481018066406,47.728709202132734
-33.92033767700195,-34.167243354015554
66.22486877441406,66.60626373633738
-45.55778503417969,-44.206471671651514
-5.105003356933594,-5.811301484840579
9.292145729064941,9.135071216815785
69.96150207519531,69.3528415489595
12.453251838684082,13.117166426536206
77.77776336669923,79.79639846439454
61.39069747924805,62.000763490488765
62.16232299804688,60.337528488936144
57.905078887939446,58.63422429551922
14.941357612609863,14.521889032843372
68.44889068603516,70.61426316456723
60.133575439453125,60.33025279400933
56.16197204589844,55.7074206406432
31.394906997680664,31.181502447864062
43.14536285400391,42.14775550521138
46.87395858764648,47.215471780261005
-17.994489669799805,-18.69463670952363
73.59373474121092,74.6079142174245
8.78121566772461,8.7183460844429
36.858783721923835,37.50445564278412
99.28054809570312,99.91362976020189
99.19046020507811,99.31049575382659
-25.312183380126957,-23.84488444598696
8.658543586730957,8.372965250257392
-30.015127182006836,-28.654415592209727
108.46305847167967,109.64905803504703
75.96692657470702,76.75309673889913
46.18555450439453,46.85137457109353
-21.805864334106445,-21.55601512327856
16.94183349609375,16.542948906942247
37.93151473999024,38.013419533082455
67.88621520996094,68.67993529225313
65.3218002319336,65.64294355824387
60.38640594482422,60.41426433161042
117.91664123535156,119.20859936435866
19.972843170166012,21.321703160670108
43.15740966796875,43.35056371590437
-31.958871841430664,-32.00501577438994
69.75358581542969,70.12823985972685
-20.913990020751957,-21.006673431766284
103.3632354736328,103.39515259677665
59.32672119140625,60.07166528826128
2.983077526092529,2.8868332316523992
47.619720458984375,48.982278707126554
56.23862457275391,57.1448990571556
48.68083572387695,48.852299524829206
71.2166519165039,71.2744566793031
2.648068189620972,3.181997283073355
37.06844329833984,37.767221939579606
39.6259765625,39.241902952429136
43.86941146850586,43.16267891485776
51.871376037597656,51.39585745095681
31.16305923461914,30.50871309154506
55.35618591308594,56.178092152547165
42.00917053222656,41.57740347097431
49.42034912109375,49.43260651995702
30.974506378173828,31.231912201097263
11.639748573303223,12.710665250291807
19.21183586120605,18.21054084332484
1.0,
10.366363525390623,10.30341335246479
24.87287139892578,25.916228050723223
113.89720916748045,113.27728965051107
107.25746154785156,108.176213456024
147.35052490234375,148.67667519166602
55.23890686035156,54.676833206508846
9.816307067871092,10.071877844942255
52.225971221923835,53.61636572502829
-10.389631271362305,-11.463383291071503
-31.953384399414062,-32.7083023951518
48.90111923217773,48.20143076909154
13.632671356201172,13.920015841527508
24.01007843017578,23.69530729837965
137.9940948486328,136.7224287498996
109.2059326171875,109.52576000857312
95.69734954833984,96.54100279017298
-2.019406080245972,-1.9395146648549644
130.8898773193359,131.7516369729101
33.445892333984375,34.47200657450778
-30.687429428100582,-29.97156513512729
57.13610458374024,57.05992014911957
145.15919494628906,145.88721684342255
39.050086975097656,39.4163759913042
-38.0992317199707,-38.05067019381848
-16.035964965820312,-15.059502463479827
145.39852905273435,146.01082258085287
94.04117584228516,94.616907003764
53.62646865844727,51.82592828091512
74.64669799804686,74.69186520843465
21.473045349121094,22.234263206014795
5.149179935455321,4.611822561389514
60.784576416015625,59.84260221925233
105.22787475585936,105.743134265158
-9.826040267944338,-9.239858419903726
145.9050750732422,146.298976213599
-17.8637752532959,-16.320551643297726
122.6542739868164,124.09062686911278
108.75678253173828,108.65376415570228
29.984619140625,30.924857982564923
31.003660202026367,31.59532225015615
-3.1454110145568848,-2.297019468001337
-4.198371887207031,-5.147812594639101
-4.381577014923096,-3.911645909005365
34.71002960205078,35.47274802540844
-59.152881622314446,-60.74027601840812
4.5764503479003915,5.267537441221942
44.64860916137695,44.654290084231896
10.284276962280272,10.314848696689204
25.919204711914062,26.3492909517358
25.541904449462887,25.93660629121676
-51.25313186645508,-51.67873781422272
23.495553970336918,23.82827499809544
-33.52863311767578,-33.706532310961904
69.76160430908203,70.27069030446712
-6.258536338806152,-5.569353609488782
82.44989776611328,83.30616798453369
8.044137954711914,7.91415502975944
-21.733768463134766,-22.988264783606205
26.93924140930176,26.739172693114565
18.276254653930664,18.8294946651759
22.439743041992188,23.420168611537985
112.6269760131836,112.98127689104211
67.24555206298828,68.37681801764765
84.84778594970702,85.19188753992776
18.221923828125,17.58774911209758
18.7041015625,19.99968499444569
124.05038452148436,123.95367500903193
131.74609375,133.1230183814367
-37.76137542724609,-37.20491224219624
136.1786651611328,137.178205398011
83.19386291503906,83.93503430163987
126.33531951904295,127.37159943919
-1.0820974111557007,-0.4687844601747794
-54.53489685058594,-53.33307952223787
101.39806365966795,101.41260205528596
115.34449005126952,116.16145488785466
98.9506607055664,97.45538383762025
33.26518249511719,34.2774273715959
-13.812907218933104,-12.905041736476756
109.58609008789062,108.71011953778554
-26.32065963745117,-25.209627293930915
59.94919967651367,59.25299316960982
91.78570556640624,92.25869468004672
-29.866315841674805,-28.213676672840375
40.34040451049805,40.412893953134194
51.041622161865234,51.46933471741208
16.807703018188477,17.299519741656194
79.18775177001953,78.05445104252038
59.764198303222656,59.75109337492013
81.19549560546875,80.1364694602913
59.674827575683594,59.863198472881336
52.535171508789055,52.5662418521328
24.83349609375,24.126439788375695
101.58602142333984,101.27779788469088
96.69928741455078,96.85645747017888
75.09159088134764,74.69897562222458
71.98480987548828,72.21363324948354
122.00460815429688,121.07836018631856
30.217363357543945,28.343466703029783
69.08334350585938,69.04394515507742
77.60814666748048,78.51972975007703
125.2504196166992,126.1730217991075
-18.993186950683597,-19.815650116804292
-42.898460388183594,-42.90402502238041
64.62916564941406,63.89602537262209
134.03994750976562,135.55832364593545
12.489258766174316,13.255005282207712
117.31880950927734,117.57786876870688
70.97294616699219,70.58560516598794
1.5527458190917969,2.968662215590684
95.89665222167967,98.62977767873448
54.97789764404297,55.67986162343786
44.667850494384766,44.205072408679726
34.3441276550293,36.137471777300405
12.402241706848145,12.474932120928676
71.37218475341797,71.77159493408303
-62.45175552368164,-61.67388069596238
154.46656799316406,156.39267826664113
-45.30374526977539,-44.77056114844899
143.70211791992188,144.38092674017207
49.35558319091797,48.61805208555104
-7.718372344970702,-7.018054881642306
92.57474517822264,93.80790872116323
-5.50800895690918,-4.667000370937821
19.167011260986328,18.542862717633287
-46.77475357055664,-45.49507981842211
133.61822509765625,134.91295544657424
48.67712020874024,47.60942295069277
30.53460502624512,30.34590429748596
88.58041381835938,89.45870755891761
83.94391632080078,83.72692358675178
96.18507385253906,95.99703149099648
22.105152130126957,22.50741969810981
39.95149993896484,39.948819335487926
93.35875701904298,92.986815695314
8.553986549377441,8.942300122780622
122.533935546875,123.3549511646523
77.4493942260742,78.11661663886177
88.04557800292967,88.58075500014591
117.03722381591795,116.41058660118986
1.1908001899719238,1.4356972771193393
59.0369987487793,59.53028302859537
57.69684219360352,57.20508787637948
76.64212799072266,77.01314079972225
34.92580032348633,34.49202848486564
121.8088150024414,123.15760412957914
96.53533935546876,96.37107220629753
2.9720070362091064,3.5117618955189545
-20.833194732666012,-19.685396889489407
37.54405975341797,37.793235383885744
103.691162109375,106.2731631095325
23.051942825317383,23.433714898950488
53.56977462768555,53.692500896579325
123.17212677001952,123.85277630146769
-9.440052032470703,-9.884875987002358
83.90523529052734,83.1968390062751
35.89027404785156,35.63962209771966
-49.76099395751953,-48.47332260106526
-28.773866653442383,-27.382222800133608
25.37240219116211,24.750760555713462
62.06221771240234,63.392225340103714
82.22928619384764,82.5987335844689
4.084656238555908,4.832404205962023
114.92754364013672,115.84316516834969
54.69020462036133,54.93925456475526
4.386159896850586,3.365046638590884
-19.094650268554688,-19.33222352448149
-11.326543807983398,-10.453692605125164
143.21331787109375,144.94702671745972
56.90305709838867,56.6278244024037
96.90504455566406,95.37432289245217
-39.28466796875,-39.77727797055617
98.92694854736328,99.12015414764025
17.61737823486328,18.31332571519613
-13.982274055480955,-14.339434717960406
9.0578031539917,8.733543965051563
2.6757965087890625,1.835827177184569
11.324962615966797,12.623902919241287
110.23702239990234,110.61533616583732
63.435253143310554,64.0700343990941
47.08926010131836,46.89799544255705
-2.0075500011444087,-3.4991956184692548
120.21763610839844,120.61615240315794
8.263959884643553,8.902632331449762
104.34600067138672,104.63984544551332
1.2935359477996826,2.174359654569384
58.953224182128906,59.76700926904744
48.9869499206543,49.82282908171169
-0.22633905708789823,0.27432067533926485
69.36717987060547,69.0694903598991
75.9808120727539,75.74623684655143
76.79170227050781,75.71750983002728
18.789085388183597,19.689920124702414
-35.70328903198242,-36.69859494248837
55.20743179321289,56.077947744029935
19.731258392333984,20.424996295177117
108.60620880126952,109.14545665914083
51.61680603027344,51.4418264644989
79.74066925048828,79.9002434213879
-4.357222080230713,-4.177774578992924
-25.432861328125,-24.044300518105928
-34.56654739379883,-34.04008538138595
-31.21842765808105,-29.4191454452699
-2.0918147563934326,-2.4417132903068035
-38.46728515625,-38.47393862633728
75.92895507812499,76.49848911379459
-30.310169219970703,-29.495441390482554
131.7349090576172,132.41094858454477
-1.1017239093780515,-0.5622820614355953
44.05175018310546,44.82889748761038
55.21453475952149,54.852557200386045
15.189017295837402,15.66255555339844
32.582801818847656,33.93594326512127
98.45680236816406,99.06711937888012
93.48780822753906,93.84968072801048
32.137649536132805,31.442648460839106
-4.735411643981934,-5.379001080882492
-10.289324760437012,-10.109019550342513
81.15338134765625,82.19229848764626
-5.388882160186768,-6.012698444103358
35.649009704589844,34.6414605055309
120.88905334472656,122.47967879036965
31.29416847229004,32.0080545888941
-22.65353775024414,-21.35461952319924
-0.7204323410987854,0.9088521721928016
37.472671508789055,37.7924951495127
-43.62620162963867,-43.5896753172108
88.62559509277342,89.77119197433278
31.060768127441406,32.37037856650919
-56.72575759887695,-56.802251250356406
7.744606971740722,8.355234009173302
75.53776550292967,76.10123181927379
69.59016418457031,70.45709792699547
24.987295150756836,25.314835895485416
88.6249771118164,90.51975307139088
65.82492065429688,65.67319948716073
-17.40504264831543,-17.603296873170194
79.07594299316406,78.34494332241422
1.4172185659408567,1.532173328936005
-20.92536735534668,-20.206767405439948
31.02938461303711,31.859860332557034
9.478670120239258,10.444280353317444
73.7584457397461,74.52306291009216
50.168792724609375,49.240280262357146
123.90003967285156,124.8568389884228
17.816991806030273,18.420641447833557
130.2398681640625,130.8357761316169
9.048796653747559,8.799248204533097
23.793832778930664,22.68112705387623
19.46388816833496,19.02375447838656
31.33110809326172,30.079661688482652
44.47831344604492,43.63419439548325
32.86589813232422,32.31691916666077
-52.50188827514648,-51.95110069663489
98.69021606445312,98.91110909953284
80.7635498046875,82.08044690002613
31.889099121093754,32.506605881060025
139.96084594726562,140.94639217280556
-71.01827239990233,-69.48224096077536
106.06654357910156,104.96910979145623
-34.100929260253906,-32.408573130405706
-5.088324546813965,-3.9122164124920302
-27.95431137084961,-26.39890105511211
81.90840148925781,82.49020937473689
6.040532112121582,7.048909223884584
130.14566040039062,130.40403661261576
-42.13956832885742,-41.63591604439164
-36.91994094848633,-37.16214341853265
12.193483352661133,11.885907396790827
84.7141876220703,84.1142282794518
62.132591247558594,63.205635668412285
5.15849494934082,5.391090150285656
108.3934326171875,110.55354389182884
11.524301528930664,11.651793143395109
81.47425842285155,83.78998620351521
26.42215156555176,26.253577551560102
130.9300079345703,130.14738405677645
50.62853240966797,50.99027218212768
21.3595027923584,20.60056674172408
25.07975196838379,24.636474979620175
-24.15948677062988,-24.306529885806874
116.5654296875,116.56945532780784
97.63777923583984,98.73148485048269
57.96488571166992,58.200324159395336
68.46696472167969,68.75665462674476
110.2353057861328,109.89219041890748
81.65195465087889,82.64102328024681
9.503124237060547,10.691463994947238
86.48699951171875,85.74806747858723
-49.96293258666992,-49.31782169390505
14.964428901672363,13.476307355105263
55.10705566406249,54.7247269145608
73.28626251220702,73.12580910670253
-28.628437042236328,-28.647284542337353
95.35944366455078,96.03589061724917
-25.708541870117188,-24.68812166835812
13.650565147399902,13.912883459215118
2.964412212371826,3.126312992441728
34.369712829589844,34.53265531943718
3.6601948738098145,3.407575795655758
-13.030489921569824,-13.864591869232083
18.97616004943848,18.996063503705404
17.493162155151367,18.14844257207628
50.71735382080078,50.23873467319203
-56.06941604614258,-55.41252445647905
-6.887312412261962,-7.499487035962449
86.2584457397461,87.13710596081638
21.56385040283203,22.122487433541888
106.4480209350586,105.8743975821076
3.2721810340881348,3.951751092746152
84.46943664550781,85.15180444043924
112.08346557617188,113.07222786017854
65.40980529785156,66.38585114583937
-10.824980735778809,-11.455914405571905
63.54167938232422,62.69728156799519
36.52241897583008,35.15291037559435
37.09730529785156,35.29118017033619
76.16416168212889,76.86374610850254
139.48309326171875,140.1826855909597
88.89038085937501,91.3402570711112
19.54537010192871,19.76327663099032
45.212646484375,45.47629510584071
34.41749572753906,34.604575852032525
124.75843048095705,125.87250351939048
110.04652404785156,110.59928732426565
25.60617446899414,24.593901597355476
33.779624938964844,35.316714119626184
-24.5543155670166,-24.974872837315743
66.97853088378906,65.91615557525647
-12.3594913482666,-11.077674405535422
132.8533172607422,134.06705078404173
-4.763556003570557,-5.77595110318908
6.438174724578857,6.559393605953153
56.271575927734375,56.47921645697146
35.5295524597168,35.92119631802975
21.929494857788082,22.922625591978807
136.2921600341797,137.20194215892835
20.461013793945312,20.774744238256943
116.25498962402344,116.94275901823828
93.01544189453124,94.25893634070128
60.54507446289063,60.893886339764414
53.15711212158203,54.03221599544744
21.298852920532223,20.95986461372401
-38.6220817565918,-37.58565348890268
116.22976684570312,117.93520701263104
104.19213104248045,104.50899609224513
66.18272399902344,66.24207920434176
18.1488037109375,18.64718660607383
-26.52741241455078,-26.55804046119867
13.25983715057373,13.519165638265672
88.0335693359375,89.24776338083029
-59.13755798339844,-58.06753305304088
119.23587799072264,119.24988074539488
48.4069709777832,48.6313327712146
136.45907592773435,136.80807620618236
26.926416397094727,27.429594177684137
-3.9900364875793457,-4.205090091229495
128.56884765625,128.66703684073184
130.16407775878906,130.94676758616583
-0.199335977435112,-1.3002254298076783
105.94840240478516,106.37761599821344
96.83045959472656,98.7725467667739
