x1,x2,case
0.15211080700008295,0.2731371522885552,shortDPpH_x0.2_P2T6.csv
0.15661010584618273,0.27342172966554523,shortDPpH_x0.2_P2T6.csv
0.15654786042464733,0.2732306210881078,shortDPpH_x0.2_P2T6.csv
0.15581994387158837,0.2725854267436417,shortDPpH_x0.2_P2T6.csv
0.15542194359346873,0.2729323893254493,shortDPpH_x0.2_P2T6.csv
0.15359853565398512,0.2762717145750565,shortDPpH_x0.2_P2T6.csv
0.15302198783347817,0.27558624995122716,shortDPpH_x0.2_P2T6.csv
0.1535148139473026,0.2850337297447667,shortDPpH_x0.2_P2T6.csv
0.15689776133681996,0.2731470424329273,shortDPpH_x0.2_P2T6.csv
0.15468213344403411,0.2789624443029918,shortDPpH_x0.2_P2T6.csv
0.14432552513769956,0.25645702024943007,shortDPpH_x0.2_P2T6.csv
0.14339141275041312,0.25457308943523016,shortDPpH_x0.2_P2T6.csv
0.15838889276062598,0.2724492396567836,shortDPpH_x0.2_P2T6.csv
0.1588451008561836,0.27138718473074297,shortDPpH_x0.2_P2T6.csv
0.15482717520858164,0.2822012699634404,shortDPpH_x0.2_P2T6.csv
0.15288681496568654,0.2862388315450206,shortDPpH_x0.2_P2T6.csv
0.15379297437484005,0.2822337575351641,shortDPpH_x0.2_P2T6.csv
0.15396616598855883,0.2786650372929923,shortDPpH_x0.2_P2T6.csv
0.15509793957313128,0.27678308126553486,shortDPpH_x0.2_P2T6.csv
0.1564693809327601,0.2746648623504039,shortDPpH_x0.2_P2T6.csv
0.15345332134728307,0.28013373963094634,shortDPpH_x0.2_P2T6.csv
0.1380627135931012,0.2529600589380624,shortDPpH_x0.2_P2T6.csv
0.15867572627574278,0.27630457217211823,shortDPpH_x0.2_P2T6.csv
0.14668389654301314,0.24429284349118707,shortDPpH_x0.2_P2T6.csv
0.1474867595614532,0.24211982047802938,shortDPpH_x0.2_P2T6.csv
0.16078056708616106,0.27523723236850894,shortDPpH_x0.2_P2T6.csv
0.16370745293377253,0.3112214498510427,shortDPpH_x0.2_P2T6.csv
0.16472514868027607,0.30523853406110446,shortDPpH_x0.2_P2T6.csv
0.16179713643096166,0.30655593120682056,shortDPpH_x0.2_P2T6.csv
0.16490744125760246,0.30622748327328875,shortDPpH_x0.2_P2T6.csv
0.15379513810733464,0.2619514675966289,shortDPpH_x0.2_P2T6.csv
0.15903886350603946,0.26906185759671086,shortDPpH_x0.2_P2T6.csv
0.1577352851524456,0.27203520352035204,shortDPpH_x0.2_P2T6.csv
0.154888030714149,0.27258474576271186,shortDPpH_x0.2_P2T6.csv
0.15293669386631054,0.27406521828750463,shortDPpH_x0.2_P2T6.csv
0.15258990432200595,0.27666584301128405,shortDPpH_x0.2_P2T6.csv
0.15290655938743158,0.2781212841854934,shortDPpH_x0.2_P2T6.csv
0.15440285381058935,0.2703487166728863,shortDPpH_x0.2_P2T6.csv
0.15495254533054434,0.2635636126081986,shortDPpH_x0.2_P2T6.csv
0.15327104205411243,0.2737897224897138,shortDPpH_x0.2_P2T6.csv
0.15529114959770898,0.2675876633375863,shortDPpH_x0.2_P2T6.csv
0.15724538709787259,0.2616682541842428,shortDPpH_x0.2_P2T6.csv
0.14548561716831693,0.2409394107837688,shortDPpH_x0.2_P2T6.csv
0.15734325598383764,0.2586124918953966,shortDPpH_x0.2_P2T6.csv
0.14869249237557589,0.24080809228845823,shortDPpH_x0.2_P2T6.csv
0.15822386400045232,0.2636050716744368,shortDPpH_x0.2_P2T6.csv
0.15142189237647807,0.24282366725248972,shortDPpH_x0.2_P2T6.csv
0.1451269995400419,0.23576666082734798,shortDPpH_x0.2_P2T6.csv
0.15829611637807203,0.26482682993694595,shortDPpH_x0.2_P2T6.csv
0.15636646369042947,0.2649054230129847,shortDPpH_x0.2_P2T6.csv
0.1455853873639612,0.24277607273148416,shortDPpH_x0.2_P2T6.csv
0.15215774258269704,0.25666728315147036,shortDPpH_x0.2_P2T6.csv
0.15611823726000193,0.27009773707845386,shortDPpH_x0.2_P2T6.csv
0.1528721177310053,0.2605991879138164,shortDPpH_x0.2_P2T6.csv
0.1569509650495566,0.27061435302645886,shortDPpH_x0.2_P2T6.csv
0.15559548029214174,0.27118569608575316,shortDPpH_x0.2_P2T6.csv
0.1551239214246374,0.2691332559838425,shortDPpH_x0.2_P2T6.csv
0.1558909359526648,0.2684748777234326,shortDPpH_x0.2_P2T6.csv
0.15465377976212152,0.27243410586060113,shortDPpH_x0.2_P2T6.csv
