x1,x2,case
0.1484534375164668,0.28572522005357825,AIMDpH_x0.2_P2T6_0.csv
0.1468064179474281,0.2889430956283111,AIMDpH_x0.2_P2T6_0.csv
0.12909070841228087,0.2624727764287681,AIMDpH_x0.2_P2T6_0.csv
0.13041708588676484,0.26634184947938566,AIMDpH_x0.2_P2T6_0.csv
0.14247294829208776,0.3056689342403628,AIMDpH_x0.2_P2T6_0.csv
0.1312171187642252,0.26056070986171853,AIMDpH_x0.2_P2T6_0.csv
0.12901929817269994,0.26382602098874697,AIMDpH_x0.2_P2T6_0.csv
0.12744972636156818,0.26695858876516954,AIMDpH_x0.2_P2T6_0.csv
0.1374902268947918,0.2897537628314125,AIMDpH_x0.2_P2T6_0.csv
0.1283444112334912,0.26938569989929506,AIMDpH_x0.2_P2T6_0.csv
0.13119480101548253,0.26873245241222987,AIMDpH_x0.2_P2T6_0.csv
0.14042666646058494,0.29267141074500014,AIMDpH_x0.2_P2T6_0.csv
0.13873226831342014,0.2995487555524219,AIMDpH_x0.2_P2T6_0.csv
0.12822397169549776,0.2728677777491564,AIMDpH_x0.2_P2T6_0.csv
0.12907023936419304,0.27113298977001765,AIMDpH_x0.2_P2T6_0.csv
0.14000837552822934,0.2952907094253183,AIMDpH_x0.2_P2T6_0.csv
0.14226422910801004,0.29146184150890775,AIMDpH_x0.2_P2T6_0.csv
0.140962152700158,0.29658160808858935,AIMDpH_x0.2_P2T6_0.csv
0.1292097124432454,0.27499740421555396,AIMDpH_x0.2_P2T6_0.csv
0.1295029216502683,0.2697692711064499,AIMDpH_x0.2_P2T6_0.csv
0.13352124109317218,0.2954232482786553,AIMDpH_x0.2_P2T6_0.csv
0.12968479359524096,0.2666296971137342,AIMDpH_x0.2_P2T6_0.csv
0.13091109005417195,0.26659792178948205,AIMDpH_x0.2_P2T6_0.csv
0.141258863072215,0.28334000800961157,AIMDpH_x0.2_P2T6_0.csv
0.14106050976785312,0.28636531179841174,AIMDpH_x0.2_P2T6_0.csv
0.1397690199145279,0.28932142737701083,AIMDpH_x0.2_P2T6_0.csv
0.13342635112863097,0.2691168737718983,AIMDpH_x0.2_P2T6_0.csv
0.14049583471642876,0.28709980535606416,AIMDpH_x0.2_P2T6_0.csv
0.13665832934526442,0.26391793364607474,AIMDpH_x0.2_P2T6_0.csv
0.13457005733167518,0.2669048084168225,AIMDpH_x0.2_P2T6_0.csv
0.13375044896837046,0.2691984540413376,AIMDpH_x0.2_P2T6_0.csv
0.13382904675485718,0.2676671365005666,AIMDpH_x0.2_P2T6_0.csv
0.1325682233166749,0.2704922551127281,AIMDpH_x0.2_P2T6_0.csv
0.14094921540999794,0.2880081646538527,AIMDpH_x0.2_P2T6_0.csv
0.13393696816606168,0.2725040013245764,AIMDpH_x0.2_P2T6_0.csv
0.13025054143822906,0.29123307694984857,AIMDpH_x0.2_P2T6_0.csv
0.13055962273479244,0.2671048545699203,AIMDpH_x0.2_P2T6_0.csv
0.12766891655183688,0.26996373736594403,AIMDpH_x0.2_P2T6_0.csv
0.1285207905388725,0.2703039552333715,AIMDpH_x0.2_P2T6_0.csv
0.1319295129475554,0.26531532726645624,AIMDpH_x0.2_P2T6_0.csv
0.15027118075455345,0.34323978988216364,AIMDpH_x0.2_P2T6_0.csv
0.13328463893256912,0.26562876818778636,AIMDpH_x0.2_P2T6_0.csv
0.13346944408751066,0.2655467910584659,AIMDpH_x0.2_P2T6_0.csv
0.13363084815386217,0.26540570319263357,AIMDpH_x0.2_P2T6_0.csv
0.14581751528119705,0.299761317838557,AIMDpH_x0.2_P2T6_0.csv
0.1428282033401768,0.3007719606336663,AIMDpH_x0.2_P2T6_0.csv
0.14239287108205134,0.3083600475452941,AIMDpH_x0.2_P2T6_0.csv
0.14409361637141113,0.3045337236624167,AIMDpH_x0.2_P2T6_0.csv
0.14499016165747136,0.30441917264539764,AIMDpH_x0.2_P2T6_0.csv
0.14533225970833188,0.29453921092904334,AIMDpH_x0.2_P2T6_0.csv
0.14787883018619136,0.2927545187702766,AIMDpH_x0.2_P2T6_0.csv
0.13918781725888324,0.2607074851825033,AIMDpH_x0.2_P2T6_0.csv
0.14127587298845612,0.2586324181654921,AIMDpH_x0.2_P2T6_0.csv
0.13749281196089708,0.26214001528205944,AIMDpH_x0.2_P2T6_0.csv
0.13878001499865578,0.2647652904581078,AIMDpH_x0.2_P2T6_0.csv
0.1354048721292992,0.2655875299760192,AIMDpH_x0.2_P2T6_0.csv
0.13631636720781096,0.2638427176397258,AIMDpH_x0.2_P2T6_0.csv
0.13691691663498054,0.25918015491109336,AIMDpH_x0.2_P2T6_0.csv
0.14957226615070743,0.2833959374202254,AIMDpH_x0.2_P2T6_0.csv
0.14959897526849936,0.2813651137594799,AIMDpH_x0.2_P2T6_0.csv
0.1353760986743068,0.25782826395635605,AIMDpH_x0.2_P2T6_0.csv
0.14800810422409122,0.28526780903114557,AIMDpH_x0.2_P2T6_0.csv
0.1331942789034565,0.26078960274644436,AIMDpH_x0.2_P2T6_0.csv
0.13314348783762475,0.2637644364794902,AIMDpH_x0.2_P2T6_0.csv
0.1338327973969258,0.26117214296366253,AIMDpH_x0.2_P2T6_0.csv
0.1304843167888475,0.2637616822429907,AIMDpH_x0.2_P2T6_0.csv
0.1269933757122184,0.2648868253047011,AIMDpH_x0.2_P2T6_0.csv
0.12644166135993773,0.2655726007848733,AIMDpH_x0.2_P2T6_0.csv
0.12667915389563703,0.26559855041365665,AIMDpH_x0.2_P2T6_0.csv
0.14318809450751765,0.2901069518716578,AIMDpH_x0.2_P2T6_0.csv
0.142574462853103,0.2908970976253298,AIMDpH_x0.2_P2T6_0.csv
0.1411550888529887,0.2927630487440688,AIMDpH_x0.2_P2T6_0.csv
0.14196733286467764,0.2892388626223613,AIMDpH_x0.2_P2T6_0.csv
0.14087479709353667,0.28927073467731024,AIMDpH_x0.2_P2T6_0.csv
0.14269023099824937,0.28911728310188367,AIMDpH_x0.2_P2T6_0.csv
0.12980839103793268,0.2655561843367862,AIMDpH_x0.2_P2T6_0.csv
0.14175112666510956,0.2965481886534518,AIMDpH_x0.2_P2T6_0.csv
0.141884457462266,0.29382114936222736,AIMDpH_x0.2_P2T6_0.csv
0.14396734407634962,0.28970829470080595,AIMDpH_x0.2_P2T6_0.csv
0.1292257387101878,0.2891776148653553,AIMDpH_x0.2_P2T6_0.csv
0.14498447548499804,0.2892853289213394,AIMDpH_x0.2_P2T6_0.csv
0.128303962146965,0.2639062951894341,AIMDpH_x0.2_P2T6_0.csv
0.1296735835311259,0.2631617701200206,AIMDpH_x0.2_P2T6_0.csv
0.1301621903617376,0.26603867129400094,AIMDpH_x0.2_P2T6_0.csv
0.13093460457610298,0.26888724401677766,AIMDpH_x0.2_P2T6_0.csv
0.1312981473522711,0.27013406156901687,AIMDpH_x0.2_P2T6_0.csv
0.13304750869061413,0.26633732885300165,AIMDpH_x0.2_P2T6_0.csv
0.14398212505185629,0.2959982361371404,AIMDpH_x0.2_P2T6_0.csv
0.13217921651419187,0.2648080166683203,AIMDpH_x0.2_P2T6_0.csv
0.13167949524479147,0.2671461278120645,AIMDpH_x0.2_P2T6_0.csv
