x1,x2,case
0.06596507665623763,0.08579276034514027,AIMDpH_x0.073_P4T7.csv
0.04257962648996337,0.0801391462661335,AIMDpH_x0.073_P4T7.csv
0.03951379711889466,0.08048628836965765,AIMDpH_x0.073_P4T7.csv
0.04030752876901969,0.08033878390286886,AIMDpH_x0.073_P4T7.csv
0.06467000948638027,0.09004220310914046,AIMDpH_x0.073_P4T7.csv
0.04565460912210138,0.08325259856483691,AIMDpH_x0.073_P4T7.csv
0.042584024443474464,0.08412361020274695,AIMDpH_x0.073_P4T7.csv
0.04329499875767579,0.0840502761253954,AIMDpH_x0.073_P4T7.csv
0.06460207535129256,0.09014092039468402,AIMDpH_x0.073_P4T7.csv
0.06343808087624458,0.09195830230826507,AIMDpH_x0.073_P4T7.csv
0.06099217051246813,0.09145350951630504,AIMDpH_x0.073_P4T7.csv
0.057328869956642256,0.0936545801526718,AIMDpH_x0.073_P4T7.csv
0.05993912315275876,0.09458216202402248,AIMDpH_x0.073_P4T7.csv
0.05843426622765757,0.09135223379549795,AIMDpH_x0.073_P4T7.csv
0.05813316006416374,0.09195534849393427,AIMDpH_x0.073_P4T7.csv
0.05757963080264229,0.09191747915783521,AIMDpH_x0.073_P4T7.csv
0.0611346311816777,0.08833428906230523,AIMDpH_x0.073_P4T7.csv
0.0611605486486964,0.08894352447754716,AIMDpH_x0.073_P4T7.csv
0.026329279090358357,0.08365554171452605,AIMDpH_x0.073_P4T7.csv
0.02546910593926869,0.0838726212596912,AIMDpH_x0.073_P4T7.csv
0.026498676248108925,0.08310733540271198,AIMDpH_x0.073_P4T7.csv
0.05683022912827976,0.08697660745033808,AIMDpH_x0.073_P4T7.csv
0.055657147843885486,0.0875880646498135,AIMDpH_x0.073_P4T7.csv
0.056112599362329686,0.08697998837498966,AIMDpH_x0.073_P4T7.csv
0.0537601440641458,0.08795892062700095,AIMDpH_x0.073_P4T7.csv
0.026325394652796787,0.08337056711181723,AIMDpH_x0.073_P4T7.csv
0.02666725583553351,0.08370663008083046,AIMDpH_x0.073_P4T7.csv
0.02606152922471398,0.08358760370107698,AIMDpH_x0.073_P4T7.csv
0.029728466962937208,0.08319920351779642,AIMDpH_x0.073_P4T7.csv
0.02862720281445411,0.08338415387911857,AIMDpH_x0.073_P4T7.csv
0.031847064573942326,0.08236722609404368,AIMDpH_x0.073_P4T7.csv
0.03490786683861943,0.08152476819402454,AIMDpH_x0.073_P4T7.csv
0.03535117056856187,0.0813711329817608,AIMDpH_x0.073_P4T7.csv
0.06073269790911701,0.0890352795862176,AIMDpH_x0.073_P4T7.csv
0.05858969735637604,0.0901250096259979,AIMDpH_x0.073_P4T7.csv
0.05908224184505028,0.08998212442407916,AIMDpH_x0.073_P4T7.csv
0.06384833338397496,0.09757875753040945,AIMDpH_x0.073_P4T7.csv
0.06352089229555931,0.09725704173425753,AIMDpH_x0.073_P4T7.csv
0.06554036261304637,0.09344912214461021,AIMDpH_x0.073_P4T7.csv
