x1,x2,case
0.04937997785140107,0.10605800583490643,AIMDpH_x0.073P1T3.csv
0.049196228468483975,0.10646191010266581,AIMDpH_x0.073P1T3.csv
0.04936604582308745,0.10425170068027212,AIMDpH_x0.073P1T3.csv
0.04946045378482134,0.105765062852189,AIMDpH_x0.073P1T3.csv
0.05066555791489205,0.10401409103550574,AIMDpH_x0.073P1T3.csv
0.05078928563695026,0.10269974461875231,AIMDpH_x0.073P1T3.csv
0.05165959258285442,0.10338779654758612,AIMDpH_x0.073P1T3.csv
0.051570738394940585,0.10339734121122601,AIMDpH_x0.073P1T3.csv
0.05153158379847754,0.10260723296888141,AIMDpH_x0.073P1T3.csv
0.051580233050946854,0.1024068395130564,AIMDpH_x0.073P1T3.csv
0.051241991470167635,0.10188958873656906,AIMDpH_x0.073P1T3.csv
0.05119153528780622,0.10041917258975763,AIMDpH_x0.073P1T3.csv
0.050327750833585934,0.10166325713777458,AIMDpH_x0.073P1T3.csv
0.04983102563220798,0.10238568588469188,AIMDpH_x0.073P1T3.csv
0.049973636597015016,0.10512278120114049,AIMDpH_x0.073P1T3.csv
0.04999131775035997,0.10524884416643998,AIMDpH_x0.073P1T3.csv
0.05006390117031091,0.10297586644892032,AIMDpH_x0.073P1T3.csv
0.04987752455326325,0.10329868956168098,AIMDpH_x0.073P1T3.csv
0.04934399681711794,0.1037959147891645,AIMDpH_x0.073P1T3.csv
0.050310925981065395,0.10284131522516082,AIMDpH_x0.073P1T3.csv
0.05041107103413694,0.10231608838406248,AIMDpH_x0.073P1T3.csv
0.050628107268784556,0.10118626062322944,AIMDpH_x0.073P1T3.csv
0.05179800854380669,0.10231712857791908,AIMDpH_x0.073P1T3.csv
0.051291840863328955,0.10278730326211205,AIMDpH_x0.073P1T3.csv
0.050917681264764675,0.10219945234519923,AIMDpH_x0.073P1T3.csv
0.05082963327746845,0.1024481106971793,AIMDpH_x0.073P1T3.csv
0.04167370626762186,0.0865411298315164,AIMDpH_x0.073P1T3.csv
0.04196029450433868,0.08640846190551932,AIMDpH_x0.073P1T3.csv
0.04194619443046653,0.08553131879127474,AIMDpH_x0.073P1T3.csv
0.040682153158144864,0.08663240083179657,AIMDpH_x0.073P1T3.csv
0.03968649301530066,0.08730797226372444,AIMDpH_x0.073P1T3.csv
0.040777359567206926,0.08620756849448541,AIMDpH_x0.073P1T3.csv
0.049199366200825316,0.10527699859747541,AIMDpH_x0.073P1T3.csv
0.04866693020599991,0.10698111595317439,AIMDpH_x0.073P1T3.csv
0.0485866645907127,0.10780926053904627,AIMDpH_x0.073P1T3.csv
0.04922350390957653,0.10745496700552881,AIMDpH_x0.073P1T3.csv
0.047667260902783386,0.11195511437203276,AIMDpH_x0.073P1T3.csv
0.04759032969213644,0.11118754837045319,AIMDpH_x0.073P1T3.csv
0.04745092544547794,0.1121745128470426,AIMDpH_x0.073P1T3.csv
0.04836779382852449,0.11214103962195565,AIMDpH_x0.073P1T3.csv
0.046998076183147365,0.11494854351997208,AIMDpH_x0.073P1T3.csv
0.046547599470030995,0.11526138279932552,AIMDpH_x0.073P1T3.csv
0.047836455074767796,0.11596131665335818,AIMDpH_x0.073P1T3.csv
0.04833024377110212,0.11719605695509305,AIMDpH_x0.073P1T3.csv
0.04976052146804591,0.15753530963836726,AIMDpH_x0.073P1T3.csv
0.047246104079800254,0.1218890159176853,AIMDpH_x0.073P1T3.csv
0.04723218649428732,0.11868910540301147,AIMDpH_x0.073P1T3.csv
0.04764456912551068,0.1195563233021184,AIMDpH_x0.073P1T3.csv
0.04778519839417998,0.11644689950106912,AIMDpH_x0.073P1T3.csv
0.04701989517149332,0.11904553797744954,AIMDpH_x0.073P1T3.csv
0.04713395754608688,0.11595698924731179,AIMDpH_x0.073P1T3.csv
0.04706886242463501,0.11695399809408302,AIMDpH_x0.073P1T3.csv
0.049458220714162955,0.1595215905560733,AIMDpH_x0.073P1T3.csv
0.04748818829319851,0.1179188772890638,AIMDpH_x0.073P1T3.csv
0.04683179403286135,0.11673699015471173,AIMDpH_x0.073P1T3.csv
0.04738500354905361,0.11504499201076446,AIMDpH_x0.073P1T3.csv
0.04708856783919598,0.11644246422757265,AIMDpH_x0.073P1T3.csv
0.04727699301655992,0.11685221381830546,AIMDpH_x0.073P1T3.csv
0.047288984716849516,0.1110559417411453,AIMDpH_x0.073P1T3.csv
0.04723173177213166,0.11016739506885465,AIMDpH_x0.073P1T3.csv
0.04722660652122462,0.11319170375346377,AIMDpH_x0.073P1T3.csv
0.046985794810454146,0.11354432278386084,AIMDpH_x0.073P1T3.csv
0.04721705265787639,0.11008558482966946,AIMDpH_x0.073P1T3.csv
0.047147580053104106,0.11045926919208848,AIMDpH_x0.073P1T3.csv
0.04716305610660175,0.10913306284673341,AIMDpH_x0.073P1T3.csv
0.046512399409807684,0.11142925316153662,AIMDpH_x0.073P1T3.csv
0.04625082632920956,0.11056767158434899,AIMDpH_x0.073P1T3.csv
0.04634536020121059,0.10889443059019122,AIMDpH_x0.073P1T3.csv
0.04586073069684548,0.10914955016126293,AIMDpH_x0.073P1T3.csv
0.045365765100272,0.11104820446457453,AIMDpH_x0.073P1T3.csv
0.046425157533298955,0.10827118075923914,AIMDpH_x0.073P1T3.csv
0.046576114240211006,0.10806772908366535,AIMDpH_x0.073P1T3.csv
0.04617702105781259,0.11051124744376273,AIMDpH_x0.073P1T3.csv
0.04642617263152621,0.11071048102925507,AIMDpH_x0.073P1T3.csv
0.04630572416430474,0.11238981390793334,AIMDpH_x0.073P1T3.csv
