x1,x2,case
0.04117962812499083,0.18549573403942332,AIMDpH_x0.073_P1.5T4.csv
0.04161151324343264,0.1902150991142978,AIMDpH_x0.073_P1.5T4.csv
0.041848355121221356,0.18725156161272005,AIMDpH_x0.073_P1.5T4.csv
0.04225627860350845,0.1916475972540046,AIMDpH_x0.073_P1.5T4.csv
0.042162127229572535,0.18960593946316395,AIMDpH_x0.073_P1.5T4.csv
0.04263672803460236,0.19527582159624413,AIMDpH_x0.073_P1.5T4.csv
0.04264134732817153,0.19415574634734145,AIMDpH_x0.073_P1.5T4.csv
0.042283601381250646,0.19486426999266326,AIMDpH_x0.073_P1.5T4.csv
0.04233509294914647,0.1959398496240602,AIMDpH_x0.073_P1.5T4.csv
0.04236147302127909,0.20041847257510093,AIMDpH_x0.073_P1.5T4.csv
0.04237401613617602,0.1889593542807726,AIMDpH_x0.073_P1.5T4.csv
0.042814199553886684,0.18934142114384744,AIMDpH_x0.073_P1.5T4.csv
0.04278253566443493,0.18952014808486406,AIMDpH_x0.073_P1.5T4.csv
0.04179498070864748,0.18057750323229416,AIMDpH_x0.073_P1.5T4.csv
0.04179801396963585,0.17844974446337314,AIMDpH_x0.073_P1.5T4.csv
0.04187625306964991,0.1770877640720261,AIMDpH_x0.073_P1.5T4.csv
0.042329313694952464,0.1686781201192673,AIMDpH_x0.073_P1.5T4.csv
0.04247604944919342,0.1652065081351689,AIMDpH_x0.073_P1.5T4.csv
0.04244698626397526,0.16227519866164786,AIMDpH_x0.073_P1.5T4.csv
0.04192632761663383,0.1559693608029583,AIMDpH_x0.073_P1.5T4.csv
0.04194585760999034,0.1569177350427351,AIMDpH_x0.073_P1.5T4.csv
0.040446393588895145,0.12071832391087467,AIMDpH_x0.073_P1.5T4.csv
0.04078408185722615,0.1222654561175962,AIMDpH_x0.073_P1.5T4.csv
0.04363925437781856,0.16453985888004807,AIMDpH_x0.073_P1.5T4.csv
0.04095618363354357,0.1254446083109222,AIMDpH_x0.073_P1.5T4.csv
0.04058484325147089,0.12586420847367485,AIMDpH_x0.073_P1.5T4.csv
0.04052033126253389,0.12535960247580857,AIMDpH_x0.073_P1.5T4.csv
0.04065838539593302,0.127006159451722,AIMDpH_x0.073_P1.5T4.csv
0.04129440035802425,0.13296089385474863,AIMDpH_x0.073_P1.5T4.csv
0.04109183145185711,0.12886287337522595,AIMDpH_x0.073_P1.5T4.csv
0.04127413283684786,0.13148164072577173,AIMDpH_x0.073_P1.5T4.csv
0.04122946664701662,0.13194684156023473,AIMDpH_x0.073_P1.5T4.csv
