x1,x2,case
0.0408779222154563,0.18685419058553387,DPMDpH_x0.073_P1.5T4.csv
0.040793360528907016,0.183971119133574,DPMDpH_x0.073_P1.5T4.csv
0.04069069486219295,0.18708369533738778,DPMDpH_x0.073_P1.5T4.csv
0.04033985102420857,0.1858064516129032,DPMDpH_x0.073_P1.5T4.csv
0.04046950604655886,0.1929445644348452,DPMDpH_x0.073_P1.5T4.csv
0.040513498206532,0.19752005835156816,DPMDpH_x0.073_P1.5T4.csv
0.04060436017635885,0.1976135040745053,DPMDpH_x0.073_P1.5T4.csv
0.04051125481527163,0.19283947023722892,DPMDpH_x0.073_P1.5T4.csv
0.04057597136702414,0.18960775799681573,DPMDpH_x0.073_P1.5T4.csv
0.040615126447028596,0.1862078935954894,DPMDpH_x0.073_P1.5T4.csv
0.040332613680398345,0.1836130306021717,DPMDpH_x0.073_P1.5T4.csv
0.04079720612378682,0.17889087656529512,DPMDpH_x0.073_P1.5T4.csv
0.04063732440774047,0.18137847642079807,DPMDpH_x0.073_P1.5T4.csv
0.040630626458175334,0.1839183918391839,DPMDpH_x0.073_P1.5T4.csv
0.04071734716896007,0.1920111042566317,DPMDpH_x0.073_P1.5T4.csv
0.037060346774154804,0.13420061622731938,DPMDpH_x0.073_P1.5T4.csv
0.04060094948839678,0.16638225255972694,DPMDpH_x0.073_P1.5T4.csv
0.03720710150595574,0.12881097560975607,DPMDpH_x0.073_P1.5T4.csv
0.03716429287863591,0.13078556263269636,DPMDpH_x0.073_P1.5T4.csv
0.03721035259751803,0.1280960720540405,DPMDpH_x0.073_P1.5T4.csv
0.037130161240690754,0.12793776895067854,DPMDpH_x0.073_P1.5T4.csv
0.03671115870649886,0.1385681293302541,DPMDpH_x0.073_P1.5T4.csv
0.03671441548683129,0.1279191076157612,DPMDpH_x0.073_P1.5T4.csv
0.03668980626343162,0.12691570881226055,DPMDpH_x0.073_P1.5T4.csv
0.0366086590842699,0.12535109541770328,DPMDpH_x0.073_P1.5T4.csv
0.03657913196320156,0.12593417077436797,DPMDpH_x0.073_P1.5T4.csv
0.0372230137587515,0.12528716770594028,DPMDpH_x0.073_P1.5T4.csv
0.03796580021829648,0.12373342120438258,DPMDpH_x0.073_P1.5T4.csv
0.03783822098500519,0.12237473127170495,DPMDpH_x0.073_P1.5T4.csv
0.037439028692191505,0.12346921657440024,DPMDpH_x0.073_P1.5T4.csv
0.030079513306067125,0.10131000191241157,DPMDpH_x0.073_P1.5T4.csv
0.029115152372309373,0.1024419853387496,DPMDpH_x0.073_P1.5T4.csv
0.029107819833474286,0.10397610602949414,DPMDpH_x0.073_P1.5T4.csv
0.029152086399656895,0.10351754099126453,DPMDpH_x0.073_P1.5T4.csv
0.02923787792580576,0.10353945354177296,DPMDpH_x0.073_P1.5T4.csv
0.028336480283643353,0.10321451019125438,DPMDpH_x0.073_P1.5T4.csv
0.028463919159340583,0.1018505949957016,DPMDpH_x0.073_P1.5T4.csv
0.028652502466360873,0.10064105437754967,DPMDpH_x0.073_P1.5T4.csv
0.028644318856496744,0.10078534031413611,DPMDpH_x0.073_P1.5T4.csv
0.030779289771566343,0.09959939218124048,DPMDpH_x0.073_P1.5T4.csv
0.03066271018793274,0.09876029234896844,DPMDpH_x0.073_P1.5T4.csv
0.03070175438596491,0.09884123540002765,DPMDpH_x0.073_P1.5T4.csv
0.031032710656504054,0.09681673487949072,DPMDpH_x0.073_P1.5T4.csv
0.039837793210626,0.120143761766216,DPMDpH_x0.073_P1.5T4.csv
0.04052341732053219,0.12167400881057266,DPMDpH_x0.073_P1.5T4.csv
0.03997739770752829,0.12529832935560858,DPMDpH_x0.073_P1.5T4.csv
0.04002088530106914,0.1230219499744768,DPMDpH_x0.073_P1.5T4.csv
0.04002931208207383,0.125,DPMDpH_x0.073_P1.5T4.csv
0.04004129621691312,0.12293672627235208,DPMDpH_x0.073_P1.5T4.csv
0.0398698049028424,0.12408946782072161,DPMDpH_x0.073_P1.5T4.csv
0.041769199299012634,0.14396082698585422,DPMDpH_x0.073_P1.5T4.csv
0.04113976325230581,0.12683903543135722,DPMDpH_x0.073_P1.5T4.csv
0.0418205348745609,0.12179718513172144,DPMDpH_x0.073_P1.5T4.csv
0.04356899796999158,0.1491219559522654,DPMDpH_x0.073_P1.5T4.csv
0.043223764754798916,0.1427149020909393,DPMDpH_x0.073_P1.5T4.csv
0.043464636310609726,0.1420254833040422,DPMDpH_x0.073_P1.5T4.csv
0.043229200634796405,0.14128745837957823,DPMDpH_x0.073_P1.5T4.csv
0.04391517461730731,0.14344543582704183,DPMDpH_x0.073_P1.5T4.csv
0.04362913383882042,0.14677966101694917,DPMDpH_x0.073_P1.5T4.csv
0.043245618887802956,0.14808461978273302,DPMDpH_x0.073_P1.5T4.csv
0.044241933057655884,0.1478754225012071,DPMDpH_x0.073_P1.5T4.csv
0.043052717646356826,0.12794985250737467,DPMDpH_x0.073_P1.5T4.csv
0.04310492235919639,0.1276281814828476,DPMDpH_x0.073_P1.5T4.csv
0.04313419706982604,0.12544534033377086,DPMDpH_x0.073_P1.5T4.csv
0.04262301922280674,0.12471489827570481,DPMDpH_x0.073_P1.5T4.csv
0.042704396629347656,0.12200143215180814,DPMDpH_x0.073_P1.5T4.csv
0.042688852085371244,0.1251437162819492,DPMDpH_x0.073_P1.5T4.csv
0.04281302979909937,0.12635158702476457,DPMDpH_x0.073_P1.5T4.csv
0.04338900464610646,0.12385568120624668,DPMDpH_x0.073_P1.5T4.csv
0.04333022884084266,0.12166469356160636,DPMDpH_x0.073_P1.5T4.csv
0.044183864766155226,0.12864733849165655,DPMDpH_x0.073_P1.5T4.csv
0.04535910489832312,0.15100469257610394,DPMDpH_x0.073_P1.5T4.csv
0.04415742332051951,0.13281394917455014,DPMDpH_x0.073_P1.5T4.csv
0.04428734365143589,0.12742382271468145,DPMDpH_x0.073_P1.5T4.csv
0.04430189004176174,0.12553365428285945,DPMDpH_x0.073_P1.5T4.csv
0.043685606163037995,0.12766907888859114,DPMDpH_x0.073_P1.5T4.csv
0.0445057623619152,0.12381818181818183,DPMDpH_x0.073_P1.5T4.csv
0.044829417967604084,0.12970890410958902,DPMDpH_x0.073_P1.5T4.csv
0.045105535643170054,0.12322051475440743,DPMDpH_x0.073_P1.5T4.csv
0.046146538742321636,0.14642262895174707,DPMDpH_x0.073_P1.5T4.csv
0.04539074580706554,0.1246009389671362,DPMDpH_x0.073_P1.5T4.csv
0.04545693081036898,0.1245568203022952,DPMDpH_x0.073_P1.5T4.csv
0.044768232159399485,0.1239872553482021,DPMDpH_x0.073_P1.5T4.csv
0.04522956448259715,0.14011685591445266,DPMDpH_x0.073_P1.5T4.csv
0.04417753804318407,0.12698554345886137,DPMDpH_x0.073_P1.5T4.csv
0.046563667556820454,0.13555681175805545,DPMDpH_x0.073_P1.5T4.csv
0.045847944550130235,0.12380416432189079,DPMDpH_x0.073_P1.5T4.csv
0.04554409955921977,0.12264060553798983,DPMDpH_x0.073_P1.5T4.csv
0.045007762437469255,0.12229672301444894,DPMDpH_x0.073_P1.5T4.csv
0.04519144646657913,0.1200603602753938,DPMDpH_x0.073_P1.5T4.csv
0.04585464130200405,0.12068645640074216,DPMDpH_x0.073_P1.5T4.csv
0.0445841267792015,0.12197144173192076,DPMDpH_x0.073_P1.5T4.csv
0.044928026330348,0.1364785172704297,DPMDpH_x0.073_P1.5T4.csv
0.04426152125134983,0.12184798270893371,DPMDpH_x0.073_P1.5T4.csv
0.0442722253353724,0.12224031849439021,DPMDpH_x0.073_P1.5T4.csv
0.045439236770235016,0.1399527186761229,DPMDpH_x0.073_P1.5T4.csv
